Time,G2.L2TV,G2.CPD,G2.TNL,G2.TTXD1_9,G2.L63QTX,G2.tnh1_rpm
4/19/2022 08:35:04.700,0.0,-0.01979507506,0.0,72.34529114,0.0,0.0
4/19/2022 08:36:04.860,0.0,0.01156777143,0.0,72.2062149,0.0,0.0
4/19/2022 08:37:05.020,0.0,-0.01016221941,0.0,72.30056763,0.0,0.0
4/19/2022 08:38:05.180,0.0,-0.02588666975,0.0,72.33103943,0.0,0.0
4/19/2022 08:39:05.340,0.0,-0.005841255188,0.0,72.46038055,0.0,0.0
4/19/2022 08:40:05.500,0.0,-0.004018470645,0.0,72.5778656,0.0,0.0
4/19/2022 08:41:05.660,0.0,-0.009880587459,0.0,72.52584839,0.0,0.0
4/19/2022 08:42:05.820,0.0,-0.04132948816,0.0,72.50701904,0.0,0.0
4/19/2022 08:43:05.980,0.0,-0.005890801549,0.0,72.46047211,0.0,0.0
4/19/2022 08:44:06.140,0.0,0.02613440156,0.0,72.44789886,0.0,0.0
4/19/2022 08:45:06.300,0.0,-0.02383440733,0.0,72.53501129,0.0,0.0
4/19/2022 08:46:06.460,0.0,-0.004894658923,0.0,72.59320068,0.0,0.0
4/19/2022 08:47:06.620,0.0,-0.008420273662,0.0,72.5046463,0.0,0.0
4/19/2022 08:48:06.780,0.0,-0.0262517482,0.0,72.5759964,0.0,0.0
4/19/2022 08:49:06.940,0.0,-0.03586113453,0.0,72.68318176,0.0,0.0
4/19/2022 08:50:07.100,0.0,0.01249611378,0.0,72.65089417,0.0,0.0
4/19/2022 08:51:07.260,0.0,0.003024935722,0.0,72.67686462,0.0,0.0
4/19/2022 08:52:07.420,0.0,-0.008960068226,0.0,72.77354431,0.0,0.0
4/19/2022 08:53:07.580,0.0,-0.006279349327,0.0,72.66447449,0.0,0.0
4/19/2022 08:54:07.740,0.0,-0.005053728819,0.0,72.76982117,0.0,0.0
4/19/2022 08:55:07.900,0.0,-0.003327429295,0.0,72.6782608,0.0,0.0
4/19/2022 08:56:08.060,0.0,0.01274123788,0.0,72.84311676,0.0,0.0
4/19/2022 08:57:08.220,0.0,-0.00259205699,0.0,72.8441925,0.0,0.0
4/19/2022 08:58:08.380,0.0,0.01021698117,0.0,72.69423676,0.0,0.0
4/19/2022 08:59:08.540,0.0,-0.011703372,0.0,72.78824615,0.0,0.0
4/19/2022 09:00:08.700,0.0,-0.00607073307,0.0,72.81404877,0.0,0.0
4/19/2022 09:01:08.860,0.0,-0.03959536552,0.0,72.94160461,0.0,0.0
4/19/2022 09:02:09.020,0.0,-0.004440918565,0.0,72.99291229,0.0,0.0
4/19/2022 09:03:09.180,0.0,0.002560764551,0.0,72.88717651,0.0,0.0
4/19/2022 09:04:09.340,0.0,0.01247525215,0.0,72.78507233,0.0,0.0
4/19/2022 09:05:09.500,0.0,-0.02249665558,0.0,72.9335556,0.0,0.0
4/19/2022 09:06:09.660,0.0,-0.02545379102,0.0,72.98567963,0.0,0.0
4/19/2022 09:07:09.820,0.0,-0.004187971354,0.0,73.04412842,0.0,0.0
4/19/2022 09:08:09.980,0.0,-0.04096701741,0.0,73.15285492,0.0,0.0
4/19/2022 09:09:10.140,0.0,0.01250132918,0.0,73.14493561,0.0,0.0
4/19/2022 09:10:10.300,0.0,-0.005131959915,0.0,73.12163544,0.0,0.0
4/19/2022 09:11:10.460,0.0,-0.04174150527,0.0,73.05992889,0.0,0.0
4/19/2022 09:12:10.620,0.0,0.01844167709,0.0,73.06039429,0.0,0.0
4/19/2022 09:13:10.780,0.0,0.01003444195,0.0,73.15460205,0.0,0.0
4/19/2022 09:14:10.940,0.0,-0.00293366611,0.0,73.0820694,0.0,0.0
4/19/2022 09:15:11.100,0.0,0.005601346493,0.0,73.10051727,0.0,0.0
4/19/2022 09:16:11.260,0.0,-0.02619698644,0.0,73.33344269,0.0,0.0
4/19/2022 09:17:11.420,0.0,-0.03336817026,0.0,73.1318512,0.0,0.0
4/19/2022 09:18:11.580,0.0,0.02670288086,0.0,73.09657288,0.0,0.0
4/19/2022 09:19:11.740,0.0,0.007489323616,0.0,73.23976135,0.0,0.0
4/19/2022 09:20:11.900,0.0,0.005231052637,0.0,73.29567719,0.0,0.0
