G2.L2TV,G2.CPD,G2.TNL,G2.TTXD1_9
1.0,61.31967163,75.47725677,816.9780273
1.0,61.19022369,75.48036194,817.0222168
1.0,61.2045784,75.47969055,816.993103
1.0,61.31972504,75.48124695,817.0775757
1.0,61.33409882,75.48213196,816.9329834
1.0,61.26932144,75.4810257,817.1065063
1.0,61.15422821,75.48390198,816.9338379
1.0,61.20460892,75.48501587,817.1070557
1.0,61.30535889,75.48235321,816.9488525
1.0,61.13989639,75.48523712,816.9482422
1.0,61.11835861,75.48323822,816.9176636
1.0,61.22628403,75.4810257,816.8889771
1.0,61.32695389,75.48457336,816.8588867
1.0,61.26929092,75.48191071,817.104187
1.0,61.16144562,75.48213196,817.0056763
1.0,61.26941681,75.48323822,817.0630493
1.0,61.27664566,75.48435211,816.8200684
1.0,61.2118988,75.48345947,816.8775635
1.0,61.27662277,75.48701477,816.8356934
1.0,61.26939392,75.48590088,816.7785645
1.0,61.19024658,75.48413086,816.7502441
1.0,61.17584991,75.49078369,817.006897
1.0,61.35573959,75.48745728,817.0175781
1.0,61.28373718,75.48834229,817.0449219
1.0,61.28371811,75.48922729,816.8704224
1.0,61.35565948,75.48767853,816.9158325
1.0,61.20451355,75.49011993,816.9160767
1.0,61.29086304,75.4912262,817.0148926
1.0,61.31254578,75.49100494,816.97229
1.0,61.23340988,75.49388885,817.0406494
1.0,61.30537033,75.49188995,817.0238037
1.0,61.22627258,75.4932251,817.1514282
1.0,61.30542374,75.49633026,817.0810547
1.0,61.30540085,75.49499512,817.225647
1.0,61.31981659,75.49211121,817.1397095
1.0,61.26222992,75.49388885,817.2244873
1.0,61.28379059,75.49499512,817.1378784
1.0,61.35573959,75.49233246,817.3416748
1.0,61.27657318,75.49633026,817.1402588
1.0,61.11828232,75.49433136,817.21698
1.0,61.19747543,75.49277496,817.1009521
1.0,61.34141922,75.49477386,817.3337402
1.0,61.27664566,75.4936676,817.0305786
1.0,61.2478981,75.49521637,817.0299072
1.0,61.27669525,75.49477386,816.9744873
1.0,61.31262207,75.49233246,816.8742676
1.0,61.23348236,75.4936676,816.934082
1.0,61.22631454,75.49343872,816.9347534
1.0,61.28387451,75.49256134,816.9056396
1.0,61.25509262,75.49300385,816.8760986
1.0,61.13269806,75.49033356,816.8476563
1.0,61.2334404,75.4896698,816.9355469
1.0,61.24782562,75.49277496,816.9503784
1.0,61.2045784,75.49056244,817.0090332
1.0,61.25498962,75.48900604,817.0682983
1.0,61.31974411,75.48922729,817.0974121
1.0,61.21900558,75.48922729,816.8093872
1.0,61.15425873,75.48767853,817.0252686
1.0,61.31258011,75.49188995,817.0424805
1.0,61.29091263,75.49078369,816.9264526
1.0,61.18297577,75.48945618,816.9560547
1.0,61.21897125,75.49343872,816.9845581
1.0,61.27659225,75.49233246,816.9842529
1.0,61.31249619,75.49300385,816.9556274
1.0,61.19732666,75.4936676,816.855835
1.0,61.26929092,75.49211121,816.9435425
1.0,61.20456696,75.4932251,817.0028076
1.0,61.3196907,75.49411011,816.9475098
1.0,61.24774933,75.49256134,816.8212891
1.0,61.28377914,75.4956665,816.6919556
1.0,61.29815292,75.49256134,816.7510376
1.0,61.30543518,75.49188995,816.7235718
1.0,61.31979752,75.49633026,816.911377
1.0,61.41337204,75.49388885,816.9549561
1.0,61.355793,75.49211121,816.8410645
1.0,61.1831131,75.4932251,816.9868164
1.0,61.31970215,75.49499512,816.8012695
1.0,61.48524857,75.49521637,816.8604126
1.0,61.26226044,75.49898529,816.6737061
1.0,61.19024658,75.49787903,816.7300415
1.0,61.26933289,75.49765778,816.8187866
1.0,61.27656174,75.5014267,816.6439819
1.0,61.32690048,75.50009918,816.8482056
1.0,61.31967163,75.50320435,816.7904663
1.0,61.42752457,75.50453186,816.8623657
1.0,61.34113693,75.50275421,817.0068359
1.0,61.25495911,75.50653076,816.8773804
1.0,61.24778366,75.5074234,816.8519897
1.0,61.37008286,75.50564575,816.9100952
1.0,61.29097748,75.50719452,817.0090332
1.0,61.33418274,75.50453186,817.0792847
1.0,61.35573959,75.50431824,817.0786743
1.0,61.28377914,75.50630951,817.0205078
1.0,61.14713669,75.5038681,817.0609131
1.0,61.24064636,75.50408936,817.0908813
1.0,61.27656174,75.50498199,817.307373
1.0,61.32695389,75.50408936,817.2787476
1.0,61.23339844,75.50254059,817.0912476
1.0,61.18310165,75.50653076,817.2652588
1.0,61.30533981,75.50475311,816.9802246
1.0,61.32694244,75.5074234,816.8531494
1.0,61.36292648,75.50919342,816.8416748
1.0,61.36299133,75.50653076,816.7443237
1.0,61.2694664,75.50919342,816.7303467
1.0,61.25507355,75.51052856,816.5464478
1.0,61.34857559,75.51074219,816.5773315
1.0,61.5356102,75.51274109,816.5634155
1.0,61.43495178,75.51429749,816.3903198
1.0,61.34857559,75.51318359,816.5230713
1.0,61.54283905,75.51607513,816.3786011
1.0,61.56439972,75.51541138,816.4536133
1.0,61.384552,75.515625,816.3547974
1.0,61.29813385,75.51740265,816.4711914
1.0,61.47798157,75.5196228,816.3876343
1.0,61.51391602,75.51851654,816.2471313
1.0,61.33409882,75.52494812,816.289856
1.0,61.3988533,75.52339935,816.2317505
1.0,61.48513412,75.5231781,816.3215332
1.0,61.47074127,75.52783203,816.09198
1.0,61.3124733,75.52650452,815.9927368
1.0,61.35570908,75.52872467,816.0799561
1.0,61.52116394,75.52960968,816.1677856
1.0,61.4564209,75.52916718,816.0814209
1.0,61.36286545,75.53338623,816.2389526
1.0,61.3196907,75.53427887,816.355835
1.0,61.22613907,75.53227997,816.112854
1.0,61.37007141,75.53404999,816.1546021
1.0,61.3700943,75.53183746,816.1548462
1.0,61.32698441,75.53094482,816.1546631
1.0,61.38459396,75.53449249,816.2553711
1.0,61.46377182,75.53338623,816.067627
1.0,61.37026215,75.53294373,816.2821655
1.0,61.39896774,75.53382874,816.3395996
1.0,61.45656586,75.53472137,816.2363892
1.0,61.44218063,75.53516388,816.2953491
1.0,61.41327667,75.53804779,816.2821655
1.0,61.34124374,75.53849792,816.3105469
1.0,61.54995346,75.53694153,816.1959229
1.0,61.31254578,75.54160309,816.3675537
1.0,61.17586136,75.53894043,816.4537354
1.0,61.42049408,75.54182434,816.3110352
1.0,61.50687408,75.54315948,816.3413086
1.0,61.25509262,75.54116058,816.3120728
1.0,61.24065781,75.54226685,816.3973389
1.0,61.45645142,75.54249573,816.3684082
1.0,61.47088623,75.53738403,816.5411377
1.0,61.26229095,75.54004669,816.5408936
1.0,61.10401535,75.53826904,816.2963867
1.0,61.36306381,75.53649902,816.2545166
1.0,61.5357132,75.53582764,816.1259766
1.0,61.2478447,75.53582764,816.1827393
1.0,61.08958817,75.53560638,816.1849365
1.0,61.29830933,75.53738403,816.1560669
1.0,61.4997406,75.53605652,816.057312
1.0,61.38448715,75.53427887,816.0454712
1.0,61.13267899,75.53804779,815.9296265
1.0,61.298172,75.53494263,816.0911865
1.0,61.34863663,75.53672028,815.946228
1.0,61.26943588,75.53627014,815.9755249
1.0,61.24068069,75.53227997,815.8185425
1.0,61.21186829,75.53094482,815.9227905
1.0,61.17590332,75.53094482,815.6074829
1.0,61.37739563,75.52672577,815.7236938
1.0,61.37015533,75.52494812,815.5949707
1.0,61.13996887,75.5216217,815.651001
1.0,61.16874695,75.52006531,815.6226807
1.0,61.39176941,75.52294922,815.4058228
1.0,61.28382111,75.51984406,815.4237671
1.0,61.16143799,75.51940155,815.2833862
1.0,61.19021606,75.51984406,815.2421265
1.0,61.31248474,75.52050781,815.2283936
1.0,61.46360779,75.51940155,815.1413574
1.0,61.24780273,75.52250671,815.0829468
1.0,61.26938629,75.52206421,815.1118164
1.0,61.49245834,75.52406311,815.1118164
1.0,61.35573959,75.52561951,815.2265625
1.0,61.31965256,75.52339935,815.2112427
1.0,61.29091263,75.52628326,815.2409058
1.0,61.34848022,75.52738953,815.2391357
1.0,61.34131622,75.52695465,815.3389893
1.0,61.36293793,75.52783203,815.3103638
1.0,61.33410645,75.52872467,815.3096313
1.0,61.38452911,75.52584076,815.3951416
1.0,61.39167404,75.52894592,815.5238647
1.0,61.38444519,75.52850342,815.637146
1.0,61.42043304,75.52695465,815.635498
1.0,61.41326904,75.52916718,815.4922485
1.0,61.39172745,75.53116608,815.5499878
1.0,61.39889526,75.53050232,815.6774292
1.0,61.4780426,75.53538513,815.6907959
1.0,61.42761993,75.53449249,815.8190918
1.0,61.3413353,75.53361511,815.8468018
1.0,61.42764282,75.54093933,815.7589722
1.0,61.55718231,75.53894043,815.8004761
1.0,61.40608215,75.54271698,815.770813
1.0,61.47800064,75.54382324,815.8145752
1.0,61.44924164,75.54360199,816.0299683
1.0,61.46364975,75.5460434,815.9298096
1.0,61.48518753,75.54715729,815.8551025
1.0,61.4708252,75.5464859,815.8273315
1.0,61.44923401,75.54937744,815.9862061
1.0,61.43478775,75.54826355,815.9717407
1.0,61.43475342,75.54871368,815.8693237
1.0,61.47790527,75.55115509,815.8693237
1.0,61.43474579,75.55315399,815.9386597
1.0,61.48509216,75.5520401,815.93927
1.0,61.45632553,75.55448914,815.9655762
1.0,61.39878845,75.5575943,815.9530029
1.0,61.5067482,75.55693054,816.1259155
1.0,61.47077179,75.56448364,816.0670776
1.0,61.41317368,75.56248474,815.9932251
1.0,61.42033005,75.56559753,816.2657471
1.0,61.48500061,75.56737518,816.250061
1.0,61.4490242,75.56626129,816.1898804
1.0,61.48495865,75.56937408,816.2312012
1.0,61.47776031,75.57093048,816.3458252
1.0,61.39861298,75.56981659,816.3582153
1.0,61.50651932,75.57159424,816.3157349
1.0,61.54961014,75.57026672,816.2862549
1.0,61.51364136,75.57048035,816.4140625
1.0,61.3769455,75.57582092,816.5987549
1.0,61.3553772,75.57559967,816.3377075
1.0,61.50638199,75.57315063,816.5656738
1.0,61.50634003,75.57537842,816.593811
1.0,61.41283035,75.57692719,816.593811
1.0,61.39126968,75.57537842,816.6505127
1.0,61.54245377,75.58093262,816.5632935
1.0,61.44897079,75.57849121,816.6898193
1.0,61.40578842,75.58003998,816.5454712
1.0,61.36258316,75.58248901,816.6182251
1.0,61.52090454,75.58248901,816.605896
1.0,61.47766876,75.58560181,816.4436646
1.0,61.49200058,75.58670807,816.5293579
1.0,61.63596344,75.58560181,816.6721802
1.0,61.42730713,75.58959961,816.5259399
1.0,61.37692642,75.5887146,816.741333
1.0,61.53526688,75.58893585,816.6557617
1.0,61.49212265,75.59137726,816.7841187
1.0,61.29068375,75.58982849,816.8145752
1.0,61.31951523,75.58782196,816.6818848
1.0,61.52099609,75.59227753,816.8543701
1.0,61.59296036,75.59049225,816.708374
1.0,61.34841919,75.5907135,816.7957153
1.0,61.16864395,75.59116364,816.7520142
1.0,61.48513412,75.59137726,816.6366577
1.0,61.45633698,75.59004974,816.6533203
1.0,61.32678604,75.59160614,816.6398926
1.0,61.27642441,75.58893585,816.4943237
1.0,61.43476486,75.58893585,816.5092163
1.0,61.40599823,75.58959961,816.4517212
1.0,61.29084015,75.58649445,816.5087891
1.0,61.19013214,75.58827209,816.5231934
1.0,61.45636749,75.5871582,816.4664307
1.0,61.41316223,75.58404541,816.4232788
1.0,61.21171188,75.58470917,816.3517456
1.0,61.2836647,75.58182526,816.380127
1.0,61.36279297,75.57893372,816.194397
1.0,61.47801208,75.57959747,816.2530518
1.0,61.31972504,75.57804108,816.1824341
1.0,61.13977051,75.57759857,815.9544678
1.0,61.2188797,75.57582092,815.9551392
1.0,61.37718582,75.57604218,815.9133301
1.0,61.33401489,75.57403564,816.0009155
1.0,61.30526733,75.57604218,815.7145996
1.0,61.24051285,75.57270813,815.8571777
1.0,61.16854095,75.57337189,815.7288208
1.0,61.13257599,75.57270813,815.729126
1.0,61.25494766,75.56915283,815.7280884
1.0,61.35575104,75.56937408,815.5286255
1.0,61.20459747,75.56937408,815.5288086
1.0,61.20463943,75.56737518,815.585022
1.0,61.20467377,75.56915283,815.6848145
1.0,61.4780426,75.56626129,815.5831299
1.0,61.42051697,75.56759644,815.6248169
1.0,61.31251526,75.57003784,815.5853882
1.0,61.22611618,75.57093048,815.6127319
1.0,61.44919205,75.56937408,815.5551758
1.0,61.47079468,75.57048035,815.4523926
1.0,61.27649689,75.57204437,815.652832
1.0,61.28369522,75.56893158,815.7208252
1.0,61.22615814,75.57403564,815.6052856
1.0,61.43481827,75.57292938,815.7615967
1.0,61.44201279,75.57403564,815.789856
1.0,61.22616959,75.57403564,815.6738892
1.0,61.28365326,75.57337189,815.789856
1.0,61.44193268,75.57514954,815.7594604
1.0,61.42043304,75.57514954,815.7987671
1.0,61.22610855,75.57426453,815.8271484
1.0,61.24052429,75.57648468,815.8840942
1.0,61.48517609,75.57403564,815.8430176
1.0,61.41324615,75.57270813,815.7850952
1.0,61.27656174,75.57781982,815.7976685
1.0,61.41322708,75.57514954,815.9265747
1.0,61.30532837,75.57537842,816.0556641
1.0,61.36290741,75.57781982,816.0380249
1.0,61.34137726,75.58071136,816.0657349
1.0,61.43486786,75.57959747,816.2092285
1.0,61.3988533,75.58315277,816.1053467
1.0,61.49242783,75.58293152,816.1340332
1.0,61.43477631,75.5851593,816.1908569
1.0,61.54271317,75.58582306,816.1906128
1.0,61.44915009,75.5851593,816.258606
1.0,61.47801208,75.58938599,816.1015625
1.0,61.44203568,75.59249115,816.2001953
1.0,61.52833939,75.59093475,816.1293945
1.0,61.51397705,75.59382629,816.1715698
1.0,61.42768097,75.59249115,816.1419678
1.0,61.42765045,75.59272003,816.3297729
1.0,61.49245834,75.59627533,816.3694458
1.0,61.44924164,75.59738922,816.2958984
1.0,61.33412933,75.59871674,816.5108032
1.0,61.34858704,75.60160828,816.4812012
1.0,61.4133606,75.60405731,816.4509888
1.0,61.42772293,75.60339355,816.3794556
1.0,61.47083664,75.60784149,816.4385986
1.0,61.41328812,75.6062851,816.4369507
1.0,61.3485527,75.60873413,816.6954956
1.0,61.54994202,75.61051178,816.4506226
1.0,61.57868958,75.60895538,816.5790405
1.0,61.44919968,75.61206818,816.4644775
1.0,61.30529785,75.61340332,816.5050049
1.0,61.4779892,75.60939789,816.8063354
1.0,61.57873154,75.61384583,816.6340332
1.0,61.43477631,75.61296082,816.5925903
1.0,61.4275589,75.61206818,816.5921021
1.0,61.4275589,75.61318207,816.6223145
1.0,61.40604019,75.61251831,816.579834
1.0,61.43477631,75.61140442,816.5521851
1.0,61.47078323,75.61296082,816.5234985
1.0,61.39172745,75.61162567,816.5933838
1.0,61.42039108,75.61051178,816.5944824
1.0,61.38451004,75.61652374,816.5942383
1.0,61.38452148,75.61340332,816.4244385
1.0,61.34128571,75.61607361,816.5105591
1.0,61.44919968,75.61652374,816.4814453
1.0,61.47798157,75.61340332,816.4821777
1.0,61.30525589,75.61451721,816.3814087
1.0,61.29084015,75.61073303,816.236145
1.0,61.29087067,75.60939789,816.3538208
1.0,61.32683563,75.61251831,816.3535767
1.0,61.31964111,75.61006165,816.5831909
1.0,61.39148712,75.60917664,816.3110962
1.0,61.26918793,75.60984802,816.2516479
1.0,61.43465042,75.60917664,816.4367065
1.0,61.45623016,75.6067276,816.2675781
1.0,61.37708282,75.60939789,816.3078613
1.0,61.28364182,75.60695648,816.3237915
1.0,61.34836578,75.60895538,816.3363647
1.0,61.33405685,75.60939789,816.166626
1.0,61.3196907,75.6051712,816.0959473
1.0,61.42044449,75.6067276,816.1521606
1.0,61.44199371,75.60739899,815.951355
1.0,61.34844971,75.60584259,816.1800537
1.0,61.36289597,75.60784149,816.0682373
1.0,61.37728119,75.60605621,816.1400146
1.0,61.37007141,75.60739899,816.1275024
1.0,61.42036057,75.61140442,816.269165
1.0,61.37726974,75.61051178,816.2540283
1.0,61.38452148,75.61228943,816.2843628
1.0,61.38446808,75.61296082,816.4568481
1.0,61.42036057,75.61406708,816.2844238
1.0,61.47789764,75.61273193,816.2694092
1.0,61.30528641,75.61963654,816.2547607
1.0,61.31966019,75.61585236,816.3845825
1.0,61.44905472,75.61896515,816.5419922
1.0,61.46341705,75.62097168,816.6126099
1.0,61.40587234,75.61896515,816.4661865
1.0,61.36994934,75.62141418,816.536377
1.0,61.37719727,75.62252808,816.6656494
1.0,61.39873886,75.6207428,816.6088867
1.0,61.40594482,75.62319946,816.6381226
1.0,61.42750549,75.62163544,816.7541504
1.0,61.42033768,75.62252808,816.5822754
1.0,61.5210495,75.62297058,816.6243896
1.0,61.53554916,75.62519836,816.7260132
1.0,61.43477631,75.62274933,816.6394653
1.0,61.38441467,75.62898254,816.5709229
1.0,61.48519897,75.62653351,816.5997314
1.0,61.51394653,75.62431335,816.6582642
1.0,61.57867813,75.63009644,816.6171875
1.0,61.43483734,75.62742615,816.4440918
1.0,61.44206619,75.6280899,816.5180054
1.0,61.4276619,75.6280899,816.5606689
1.0,61.52114105,75.62631226,816.4042969
1.0,61.48519897,75.62786865,816.2896118
1.0,61.31972504,75.62541962,816.3756714
1.0,61.39170837,75.62586975,816.4624023
1.0,61.53562164,75.62898254,816.4492798
1.0,61.33414078,75.62653351,816.4207153
1.0,61.36299133,75.62541962,816.3918457
1.0,61.3054657,75.62541962,816.43396
1.0,61.26227188,75.62541962,816.5917969
1.0,61.44924164,75.62208557,816.4483032
1.0,61.39166641,75.62631226,816.6348877
1.0,61.28370667,75.62319946,816.578064
1.0,61.36999893,75.62519836,816.734314
1.0,61.46356583,75.62519836,816.8222656
1.0,61.42034912,75.62319946,816.6644897
1.0,61.36272812,75.62408447,816.6081543
1.0,61.36999893,75.62475586,816.5077515
1.0,61.37719727,75.62386322,816.5507202
1.0,61.4778862,75.62541962,816.8094482
1.0,61.39154053,75.62208557,816.4229126
1.0,61.34111786,75.62119293,816.6260376
1.0,61.37705231,75.62341309,816.5289307
1.0,61.45619965,75.62364197,816.5426025
1.0,61.36268997,75.62252808,816.5995483
1.0,61.26198959,75.62452698,816.6021729
1.0,61.42027664,75.62541962,816.718689
1.0,61.36272812,75.62341309,816.5462036
1.0,61.29803848,75.62831116,816.5473022
1.0,61.30520248,75.62586975,816.5065918
1.0,61.32683563,75.6272049,816.4071045
1.0,61.35564804,75.6280899,816.4380493
1.0,61.37005234,75.62519836,816.4689941
1.0,61.43484879,75.62631226,816.4696655
1.0,61.44202423,75.626091,816.513916
1.0,61.33409882,75.62386322,816.4572754
1.0,61.21900558,75.6276474,816.5865479
1.0,61.36278152,75.62631226,816.5577393
1.0,61.44195175,75.62497711,816.5306396
1.0,61.31959915,75.62653351,816.5605469
1.0,61.42041397,75.62675476,816.4910889
1.0,61.43479538,75.62497711,816.4915771
1.0,61.35566711,75.63031769,816.4632568
1.0,61.37725067,75.62831116,816.7641602
1.0,61.40592575,75.62697601,816.5353394
1.0,61.47781372,75.63276672,816.5639038
1.0,61.59286499,75.63098907,816.5931396
1.0,61.49210358,75.63276672,816.4945068
1.0,61.30499649,75.63388062,816.4951172
1.0,61.44169998,75.6312027,816.6123657
1.0,61.62158203,75.63343048,816.6522827
1.0,61.48491669,75.63187408,816.6243286
1.0,61.4274025,75.63165283,816.6954956
1.0,61.38418579,75.63565826,816.6977539
1.0,61.44169998,75.63432312,816.6830444
1.0,61.44889832,75.63321686,816.7810669
1.0,61.42734909,75.63565826,816.8389282
1.0,61.34093857,75.63677216,816.8120728
1.0,61.38408279,75.63521576,816.8850098
1.0,61.44887924,75.64078522,816.8717651
1.0,61.42731857,75.63877869,816.7295532
1.0,61.47770691,75.64167023,816.8435059
1.0,61.54964828,75.64256287,816.8287964
1.0,61.36258316,75.64211273,817.0717773
1.0,61.27627945,75.643013,817.0137939
1.0,61.47056198,75.64256287,817.0004883
1.0,61.50651932,75.64055634,817.0287476
1.0,61.35543823,75.64479065,817.0581055
1.0,61.41305923,75.64412689,816.9714966
1.0,61.57129288,75.64389801,817.0422363
1.0,61.55686951,75.64679718,817.0720215
1.0,61.42021561,75.64857483,817.0600586
1.0,61.50660324,75.64679718,817.1314697
1.0,61.41312027,75.65258026,817.0595093
1.0,61.42756653,75.65146637,817.1761475
1.0,61.46350098,75.65058136,817.234436
1.0,61.47074127,75.65436554,817.1066284
1.0,61.60016632,75.65235901,817.1063843
1.0,61.41312027,75.65414429,817.1931763
1.0,61.43468094,75.65570068,817.2627563
1.0,61.52099609,75.65480804,817.2741699
1.0,61.44910812,75.65659332,817.5168457
1.0,61.4851265,75.65436554,817.4137573
1.0,61.52111053,75.65280914,817.4146729
1.0,61.44190979,75.65859985,817.3860474
1.0,61.5354538,75.65659332,817.3995361
1.0,61.50667572,75.65414429,817.5443726
1.0,61.54976654,75.65637207,817.4712524
1.0,61.51383972,75.65815735,817.5718994
1.0,61.62901688,75.65792847,817.543335
1.0,61.62896729,75.66127014,817.5137939
1.0,61.48511505,75.66038513,817.4137573
1.0,61.37720871,75.66349792,817.4433594
1.0,61.60738373,75.66327667,817.5445557
1.0,61.5642128,75.66171265,817.6317749
1.0,61.51388168,75.66305542,817.574585
1.0,61.44187927,75.66238403,817.6315918
1.0,61.6360817,75.66038513,817.6027222
1.0,61.59297943,75.66327667,817.6020508
1.0,61.22602463,75.66261292,817.6016846
1.0,61.39148712,75.66216278,817.6739502
1.0,61.72240448,75.66394806,817.7163086
1.0,61.75126648,75.66371918,817.8026123
1.0,61.4202652,75.66171265,817.6740723
1.0,61.4562645,75.66817474,817.6449585
1.0,61.65769196,75.66506195,817.8609619
1.0,61.62181091,75.66773224,817.7171021
1.0,61.54978561,75.66840363,817.7865601
1.0,61.5138092,75.66594696,817.9008789
1.0,61.6577034,75.66728973,817.7694092
1.0,61.47065735,75.66706085,817.8262329
1.0,61.49937439,75.66661835,817.7982178
1.0,61.50662231,75.66773224,817.8835449
1.0,61.44185638,75.66594696,817.8261108
1.0,61.54259872,75.66550446,817.942688
1.0,61.56411743,75.66751099,817.8148193
1.0,61.48506165,75.66773224,817.6114502
1.0,61.43469238,75.66617584,817.7850952
1.0,61.48506165,75.67063141,817.9418945
1.0,61.5138092,75.66951752,817.8554077
1.0,61.51386261,75.66728973,817.8554688
1.0,61.39870453,75.67330933,817.7548828
1.0,61.50662231,75.67107391,817.8243408
1.0,61.52109146,75.67308044,817.8397827
1.0,61.44908524,75.67375183,817.7977905
1.0,61.51386261,75.67240906,817.6807861
1.0,61.6073761,75.67441559,817.9518433
1.0,61.51376724,75.67240906,817.7203369
1.0,61.49214554,75.67263794,817.8638916
1.0,61.50649643,75.67308044,817.8347778
1.0,61.65043259,75.67352295,817.8757324
1.0,61.54253769,75.6717453,817.833313
1.0,61.48501205,75.67709351,817.7039185
1.0,61.44176483,75.67463684,817.5586548
1.0,61.56411743,75.67240906,817.7032471
1.0,61.66483688,75.67910004,817.7609253
1.0,61.56415939,75.67709351,817.7606812
1.0,61.4058075,75.6782074,817.8867188
1.0,61.36270905,75.67842865,817.8004761
1.0,61.48503113,75.67754364,817.7705688
1.0,61.53544235,75.68043518,817.7576904
1.0,61.54982758,75.67887115,817.65625
1.0,61.47068787,75.6786499,817.8013916
1.0,61.46350098,75.68222046,817.9003906
1.0,61.54988861,75.68199158,817.8133545
1.0,61.60744858,75.68154907,817.8710938
1.0,61.55710983,75.68289185,817.7575073
1.0,61.49953079,75.68578339,817.9014282
1.0,61.4491806,75.68466949,817.7564087
1.0,61.60026169,75.69068909,817.8726196
1.0,61.60020828,75.68913269,817.9417114
1.0,61.54988098,75.69202423,817.9127808
1.0,61.46356583,75.69358826,817.854187
1.0,61.5642128,75.69247437,817.9243164
1.0,61.60733414,75.693367,817.9389038
1.0,61.50658035,75.69425964,818.0241089
1.0,61.5210495,75.69202423,818.0093384
1.0,61.5929184,75.69715118,817.7494507
1.0,61.57136536,75.69514465,817.9666138
1.0,61.49231339,75.69381714,818.0202026
1.0,61.50667572,75.69581604,818.1757202
1.0,61.47789764,75.69648743,818.1608276
1.0,61.46355438,75.69514465,818.2476807
1.0,61.49957275,75.70095062,818.1907959
1.0,61.54271317,75.69805145,818.2480469
1.0,61.50671768,75.70050049,818.0906372
1.0,61.47789764,75.70050049,818.0623779
1.0,61.45639801,75.69827271,818.149353
1.0,61.42045593,75.70027924,818.1782227
1.0,61.45647049,75.69961548,818.1369019
1.0,61.56430435,75.69581604,818.0784912
1.0,61.57867813,75.69871521,818.0073242
1.0,61.4851265,75.69670868,818.0646362
1.0,61.44919205,75.69403076,817.8891602
1.0,61.49230194,75.69581604,818.03302
1.0,61.62895584,75.69670868,817.788269
1.0,61.46347046,75.69514465,817.7733765
1.0,61.28363419,75.69961548,817.8306274
1.0,61.52823639,75.69715118,817.9440308
1.0,61.62182999,75.69894409,817.9141235
1.0,61.53544235,75.6998291,817.8136597
1.0,61.42033768,75.69849396,817.7846069
1.0,61.54265213,75.6998291,817.8717651
1.0,61.52106094,75.69961548,817.6991577
1.0,61.50667572,75.69738007,817.7417603
1.0,61.51385117,75.70139313,817.7405396
1.0,61.42033005,75.70027924,817.6952515
1.0,61.39876938,75.69715118,817.7963867
1.0,61.53546524,75.69894409,817.5805664
1.0,61.53549576,75.6993866,817.6246948
1.0,61.53554916,75.69693756,817.4515381
1.0,61.47083664,75.7027359,817.4094238
1.0,61.42765045,75.69916534,817.5102539
1.0,61.43486023,75.70206451,817.3377075
1.0,61.49242783,75.70162201,817.3826294
1.0,61.47803116,75.69894409,817.3668823
1.0,61.52832031,75.70072937,817.5116577
1.0,61.55715942,75.70027924,817.5804443
1.0,61.53556824,75.69626617,817.4348755
1.0,61.46364975,75.69961548,817.3917847
1.0,61.6075325,75.69782257,817.3206787
1.0,61.62188339,75.69805145,817.3479004
1.0,61.5067482,75.69871521,817.4191895
1.0,61.49961472,75.6993866,817.5048218
1.0,61.54992294,75.69916534,817.4465942
1.0,61.62186432,75.70339966,817.3327026
1.0,61.56433487,75.70206451,817.4615479
1.0,61.5643158,75.70496368,817.519104
1.0,61.53552628,75.70496368,817.5466919
1.0,61.60032272,75.70228577,817.4303589
1.0,61.57146072,75.70407104,817.5010986
1.0,61.51397705,75.70562744,817.574585
1.0,61.46360779,75.70384979,817.4588013
1.0,61.57874298,75.70474243,817.3575439
1.0,61.52836227,75.7027359,817.343811
1.0,61.62902832,75.70339966,817.3723755
1.0,61.62186432,75.7042923,817.371521
1.0,61.5283699,75.7042923,817.3269653
1.0,61.61467743,75.70339966,817.4120483
1.0,61.68662643,75.70697021,817.4833374
1.0,61.61463547,75.70562744,817.395813
1.0,61.47798157,75.70763397,817.4395752
1.0,61.62184143,75.70742035,817.2805176
1.0,61.71536255,75.70629883,817.4087524
1.0,61.65061188,75.7096405,817.4224854
1.0,61.54990005,75.71054077,817.5079956
1.0,61.56434631,75.70830536,817.4777222
1.0,61.67223358,75.71076202,817.479126
1.0,61.71545792,75.70808411,817.394165
1.0,61.49242783,75.70719147,817.3508301
1.0,61.40611267,75.70830536,817.4649658
1.0,61.67953491,75.70830536,817.4940796
1.0,61.69390869,75.70986938,817.4204712
1.0,61.5068512,75.71299744,817.2925415
1.0,61.39170837,75.71231842,817.4943237
1.0,61.62920761,75.71388245,817.4376221
1.0,61.72990417,75.71455383,817.4082031
1.0,61.5499649,75.7121048,817.3491211
1.0,61.38442612,75.71611786,817.4520874
1.0,61.68666077,75.717453,817.4179077
1.0,61.75137329,75.71588898,817.5042114
1.0,61.49953079,75.71834564,817.4588013
1.0,61.45637894,75.71723175,817.4182739
1.0,61.64347458,75.71544647,817.5198364
1.0,61.68669128,75.71656036,817.3175049
1.0,61.52118301,75.71768188,817.432373
1.0,61.39881897,75.71856689,817.2166748
1.0,61.54274368,75.72258759,817.388916
1.0,61.67957687,75.7219162,817.3605347
1.0,61.55004501,75.72325897,817.2740479
1.0,61.42051697,75.724823,817.2741699
1.0,61.57878494,75.72258759,817.3589478
1.0,61.67227554,75.724823,817.4000244
1.0,61.60754013,75.72459412,817.4283447
1.0,61.51399612,75.72325897,817.4160156
1.0,61.53553772,75.72660065,817.3002319
