G2.L2TV,G2.CPD,G2.TNL,G2.TTXD1_9,G2.L63QTX
1.0,24.29458427,68.32588196,836.5791626,0.0
1.0,24.36941338,68.33714294,836.4518433,0.0
1.0,24.30965614,68.35732269,836.3687134,0.0
1.0,24.39960098,68.37242126,836.5842285,0.0
1.0,24.36991501,68.38934326,836.3283691,0.0
1.0,24.36987305,68.40518951,836.2570801,0.0
1.0,24.35495758,68.42230988,836.2890015,0.0
1.0,24.414814,68.43724823,836.1034546,0.0
1.0,24.41499138,68.45420837,836.0057373,0.0
1.0,24.42997551,68.46533203,835.9758301,0.0
1.0,24.41501808,68.48522186,835.9486694,0.0
1.0,24.45995903,68.50201416,835.7780151,0.0
1.0,24.44491196,68.51754761,835.506958,0.0
1.0,24.50485229,68.53380585,835.2926636,0.0
1.0,24.54991913,68.55136108,835.321167,0.0
1.0,24.47496796,68.56892395,834.961853,0.0
1.0,24.53483582,68.58374786,834.8504028,0.0
1.0,24.50479507,68.59949493,834.8255005,0.0
1.0,24.50472832,68.61506653,834.697937,0.0
1.0,24.48968697,68.63137817,834.6702881,0.0
1.0,24.54963303,68.64768982,834.885437,0.0
1.0,24.53477859,68.66438293,834.7991333,0.0
1.0,24.56472015,68.681633,834.7019043,0.0
1.0,24.54983521,68.69705963,834.6731567,0.0
1.0,24.53497124,68.70826721,834.7893677,0.0
1.0,24.50510788,68.72811127,834.788208,0.0
1.0,24.5946312,68.74465942,834.7037964,0.0
1.0,24.56466866,68.76103973,834.8768311,0.0
1.0,24.56489372,68.77833557,834.8009033,0.0
1.0,24.60983467,68.79343414,834.7723999,0.0
1.0,24.63979149,68.81037903,834.6723633,0.0
1.0,24.6547184,68.82180786,834.6593018,0.0
1.0,24.68496704,68.84190369,834.7444458,0.0
1.0,24.68491554,68.85851288,834.7723999,0.0
1.0,24.67010307,68.87512207,834.4994507,0.0
1.0,24.70007706,68.89228821,834.527832,0.0
1.0,24.68507576,68.90725708,834.5582275,0.0
1.0,24.67024422,68.92444611,834.6577759,0.0
1.0,24.70028496,68.93517303,834.6456909,0.0
1.0,24.74531937,68.95496368,834.6463623,0.0
1.0,24.76045418,68.97125244,834.4896851,0.0
1.0,24.74552345,68.98773193,834.5348511,0.0
1.0,24.71553421,69.004776,834.3789063,0.0
1.0,24.73059082,69.02164459,834.3769531,0.0
1.0,24.7605648,69.03647614,834.3620605,0.0
1.0,24.76049614,69.05261993,834.289978,0.0
1.0,24.79045486,69.06728363,834.2376099,0.0
1.0,24.73068047,69.0838089,834.2099609,0.0
1.0,24.80553627,69.10015869,834.2550659,0.0
1.0,24.77559471,69.11725616,833.9842529,0.0
1.0,24.86535263,69.13417816,833.8718872,0.0
1.0,24.88017464,69.14533997,833.9608154,0.0
1.0,24.89523125,69.16506958,833.946167,0.0
1.0,24.86530495,69.18127441,833.8599243,0.0
1.0,24.83543205,69.1969223,833.8466797,0.0
1.0,24.85048294,69.21555328,833.7879639,0.0
1.0,24.89547157,69.23234558,833.8171997,0.0
1.0,24.91054916,69.24745178,833.8757935,0.0
1.0,24.85074425,69.26350403,833.6317139,0.0
1.0,24.89555931,69.27845001,833.633728,0.0
1.0,24.9105854,69.29563141,833.605957,0.0
1.0,24.94071579,69.3113327,833.562561,0.0
1.0,24.97069931,69.32872009,833.4942627,0.0
1.0,24.97070885,69.34538269,833.3383789,0.0
1.0,24.94050598,69.35679626,833.2678223,0.0
1.0,24.92567444,69.37664032,833.3839111,0.0
1.0,24.97060013,69.39312744,833.2272949,0.0
1.0,25.04524803,69.40943909,833.3137207,0.0
1.0,25.0601902,69.42669678,833.0985107,0.0
1.0,25.04543495,69.44358063,833.0146484,0.0
1.0,24.98584366,69.45446014,833.0043945,0.0
1.0,25.00082779,69.47437286,832.9335327,0.0
1.0,25.00104713,69.49053192,832.9328613,0.0
1.0,25.07597733,69.50707245,832.9055176,0.0
1.0,25.09074211,69.52399445,832.9335938,0.0
1.0,25.06083679,69.54074097,832.8452759,0.0
1.0,25.07591438,69.5514679,832.8751831,0.0
1.0,25.03118134,69.57105255,832.7180786,0.0
1.0,25.12092209,69.58725739,832.706604,0.0
1.0,25.15096283,69.60365295,832.5062256,0.0
1.0,25.13599014,69.62043762,832.5627441,0.0
1.0,25.15102577,69.63703918,832.6204224,0.0
1.0,25.06137276,69.64798737,832.53479,0.0
1.0,25.15100479,69.66762543,832.5780029,0.0
1.0,25.10616875,69.6835022,832.4082031,0.0
1.0,25.12099075,69.70013428,832.2077026,0.0
1.0,25.15081787,69.71677399,832.182251,0.0
1.0,25.16573906,69.73361206,831.8695679,0.0
1.0,25.18046761,69.74420929,831.7576294,0.0
1.0,25.18019676,69.76352692,831.7727661,0.0
1.0,25.25511551,69.78000641,831.7714233,0.0
1.0,25.18037415,69.79592896,831.81604,0.0
1.0,25.19539452,69.81280518,831.6422119,0.0
1.0,25.19531631,69.82987976,831.7015991,0.0
1.0,25.22523117,69.84050751,831.7581177,0.0
1.0,25.2100811,69.86025238,831.729248,0.0
1.0,25.32953835,69.87735748,831.4718628,0.0
1.0,25.31454468,69.89502716,831.5741577,0.0
1.0,25.31451416,69.9098587,831.4885254,0.0
1.0,25.28469276,69.92679596,831.5177612,0.0
1.0,25.26981163,69.9424057,831.4315186,0.0
1.0,25.4043026,69.95877838,831.4158325,0.0
1.0,25.35945511,69.97401428,831.3162231,0.0
1.0,25.37420845,69.99212646,831.374939,0.0
1.0,25.3442421,70.0092926,831.331543,0.0
1.0,25.31435204,70.01978302,831.2033691,0.0
1.0,25.32939911,70.0396347,831.1337891,0.0
1.0,25.40413475,70.05567169,831.2208862,0.0
1.0,25.44884109,70.07210541,831.0338745,0.0
1.0,25.41881561,70.08892059,830.9627686,0.0
1.0,25.40391159,70.10555267,830.8338623,0.0
1.0,25.41905594,70.12104797,830.9786377,0.0
1.0,25.41906166,70.13578796,830.9484253,0.0
1.0,25.43410873,70.15206146,830.920166,0.0
1.0,25.43403053,70.1698761,830.862915,0.0
1.0,25.44894028,70.18617249,830.7484741,0.0
1.0,25.37426567,70.1961441,830.6486206,0.0
1.0,25.3742981,70.21513367,830.4786987,0.0
1.0,25.41916656,70.23086548,830.4486084,0.0
1.0,25.44900322,70.24546051,830.4058838,0.0
1.0,25.44884682,70.26082611,830.3071289,0.0
1.0,25.41892624,70.27600098,830.3383789,0.0
1.0,25.37396431,70.28926849,830.0944214,0.0
1.0,25.34384537,70.30311584,830.0947876,0.0
1.0,25.32879829,70.31639099,829.8099365,0.0
1.0,25.34360504,70.33005524,829.758606,0.0
1.0,25.31373215,70.34276581,829.5177612,0.0
1.0,25.26860809,70.35335541,829.3040771,0.0
1.0,25.10409737,70.3637619,828.9754028,0.0
1.0,25.10403633,70.37358856,828.8482056,0.0
1.0,25.0291214,70.38534546,828.579834,0.0
1.0,25.05904198,70.39517975,828.0408936,0.0
1.0,25.02916336,70.39884186,827.6876831,0.0
1.0,24.95442581,70.41099548,827.2928467,0.0
1.0,24.86460686,70.4181366,826.7116699,0.0
1.0,24.77485466,70.42682648,826.2040405,0.0
1.0,24.670187,70.43318939,825.6678467,0.0
1.0,24.67015076,70.43357849,825.0039673,0.0
1.0,24.5802002,70.4411087,824.3683472,0.0
1.0,24.50542641,70.44458008,823.5871582,0.0
1.0,24.38580704,70.44940948,822.8948975,0.0
1.0,24.32596397,70.45191956,822.2165527,0.0
1.0,24.26602936,70.45385742,821.3684082,0.0
1.0,24.17604828,70.45365906,820.6063232,0.0
1.0,24.10118103,70.45404816,819.4467773,0.0
1.0,24.05612564,70.45404816,818.5722046,0.0
1.0,24.02603149,70.45481873,817.5802612,0.0
1.0,23.93629456,70.45346832,816.5895386,0.0
1.0,23.77177048,70.44979858,815.5970459,0.0
1.0,23.75655746,70.44747925,814.5200195,0.0
1.0,23.68160629,70.44438934,813.5443726,0.0
1.0,23.71153259,70.44303894,812.4553223,0.0
1.0,23.63641548,70.4397583,811.3060913,0.0
1.0,23.54641724,70.43434906,810.3600464,0.0
1.0,23.53147125,70.42971039,809.1273804,0.0
1.0,23.45655632,70.42546844,808.0653687,0.0
1.0,23.39657402,70.42237854,806.876709,0.0
1.0,23.36655998,70.41717529,805.843689,0.0
1.0,23.36623001,70.40732574,804.7697144,0.0
1.0,23.30639458,70.4048233,803.4927368,0.0
1.0,23.246521,70.39846039,802.4329834,0.0
1.0,23.14180183,70.39324951,801.4581909,0.0
1.0,23.08190727,70.3872757,800.3239746,0.0
1.0,23.18649673,70.37628174,799.0471191,0.0
1.0,23.18649673,70.37281036,798.0410156,0.0
1.0,23.09667778,70.36607361,796.9338379,0.0
1.0,23.02183723,70.35990906,795.6137085,0.0
1.0,22.97682762,70.35373688,794.6086426,0.0
1.0,23.00657654,70.34700012,793.5432739,0.0
1.0,23.03633499,70.3377533,792.461731,0.0
1.0,23.00634766,70.33024597,791.6558228,0.0
1.0,22.94631767,70.32350922,790.8878784,0.0
1.0,22.93111992,70.31754303,789.9766235,0.0
1.0,22.9011364,70.3098526,788.8831177,0.0
1.0,22.91616249,70.29985046,787.7613525,0.0
1.0,22.84140968,70.29196167,786.7704468,0.0
1.0,22.7965107,70.28427124,785.7764282,0.0
1.0,22.76645851,70.27716064,784.6951904,0.0
1.0,22.76635551,70.26908875,783.7610474,0.0
1.0,22.76636505,70.25640869,782.8111572,0.0
1.0,22.81102943,70.2516098,782.0449219,0.0
1.0,22.79593658,70.24277496,781.1229248,0.0
1.0,22.7659893,70.23586273,780.2422485,0.0
1.0,22.73613167,70.22856903,779.4768066,0.0
1.0,22.66115952,70.22127533,778.7248535,0.0
1.0,22.67591476,70.21167755,777.6243896,0.0
1.0,22.73557281,70.20381165,776.9457397,0.0
1.0,22.75055122,70.1961441,776.0657349,0.0
1.0,22.75042152,70.18981171,775.2838745,0.0
1.0,22.76529503,70.18253326,774.5151978,0.0
1.0,22.72040176,70.17237091,773.803894,0.0
1.0,22.60081291,70.16509247,773.0814819,0.0
1.0,22.61576462,70.15685272,772.2126465,0.0
1.0,22.51109123,70.14957428,771.3598022,0.0
1.0,22.70552254,70.14172363,770.5528564,0.0
1.0,22.66054916,70.12908936,769.7550659,0.0
1.0,22.67540932,70.12468719,768.9727173,0.0
1.0,22.61556625,70.11664581,768.232605,0.0
1.0,22.60048294,70.10957336,767.4931641,0.0
1.0,22.64525223,70.10326385,766.7149658,0.0
1.0,22.70504189,70.09657288,766.0614014,0.0
1.0,22.70505714,70.08758545,765.234436,0.0
1.0,22.68993759,70.07993317,764.6415405,0.0
1.0,22.62994003,70.07266998,763.8740845,0.0
1.0,22.64486122,70.0663681,763.2218018,0.0
1.0,22.57002068,70.05853271,762.5827026,0.0
1.0,22.58511353,70.04650116,762.0848999,0.0
1.0,22.58505058,70.04192352,761.4155884,0.0
1.0,22.674757,70.0348587,760.8777466,0.0
1.0,22.59999847,70.02722168,760.3535156,0.0
1.0,22.61496735,70.02207184,759.6539917,0.0
1.0,22.61503029,70.01577759,759.057312,0.0
1.0,22.62983131,70.00738525,758.6329346,0.0
1.0,22.65971565,70.00147247,758.0071411,0.0
1.0,22.65958023,69.99460602,757.4395752,0.0
1.0,22.64462662,69.98964691,757.0281982,0.0
1.0,22.62952423,69.98412323,756.3439331,0.0
1.0,22.62944412,69.97325897,756.06073,0.0
1.0,22.70430756,69.97058868,755.5446777,0.0
1.0,22.62948608,69.96468353,755.1890259,0.0
1.0,22.67430878,69.95877838,754.6738281,0.0
1.0,22.70407677,69.95516205,754.3615112,0.0
1.0,22.71879578,69.95021057,753.90625,0.0
1.0,22.74856567,69.94087982,753.468689,0.0
1.0,22.73373222,69.94011688,752.9419556,0.0
1.0,22.77856827,69.93650055,752.5737915,0.0
1.0,22.77848053,69.9344101,752.1591187,0.0
1.0,22.88321114,69.93193054,751.87323,0.0
1.0,22.91302681,69.92984009,751.6173706,0.0
1.0,22.94275475,69.92584229,751.3173828,0.0
1.0,22.94275475,69.92337036,750.961792,0.0
1.0,22.92767334,69.92147064,750.661438,0.0
1.0,22.94259453,69.92089844,750.6524658,0.0
1.0,23.04727745,69.91994476,750.3942871,0.0
1.0,23.13701439,69.91404724,750.4398193,0.0
1.0,23.16693497,69.91709137,750.1943359,0.0
1.0,23.16702843,69.9167099,750.1087036,0.0
1.0,23.1668663,69.91709137,750.2983398,0.0
1.0,23.22653008,69.91918182,750.3408203,0.0
1.0,23.33123589,69.9207077,750.2948608,0.0
1.0,23.37619209,69.9167099,750.5802002,0.0
1.0,23.3912487,69.92127991,750.7240601,0.0
1.0,23.43618965,69.92298889,750.6744385,0.0
1.0,23.40625381,69.92622375,751.135376,0.0
1.0,23.4063015,69.92774963,751.3615723,0.0
1.0,23.40634155,69.93003082,751.4298706,0.0
1.0,23.42111206,69.93041229,751.9303589,0.0
1.0,23.57069016,69.93250275,752.1273804,0.0
1.0,23.52588463,69.9349823,752.4248047,0.0
1.0,23.58561707,69.93992615,752.7963867,0.0
1.0,23.52597427,69.94335938,753.0518188,0.0
1.0,23.58565331,69.94202423,753.5057983,0.0
1.0,23.6304493,69.94944763,753.8892822,0.0
1.0,23.69026375,69.95306396,754.0872803,0.0
1.0,23.7201004,69.95726013,754.5021973,0.0
1.0,23.7351265,69.96259308,754.8866577,0.0
1.0,23.70514297,69.96678162,755.4403687,0.0
1.0,23.72008133,69.96640015,755.7943115,0.0
1.0,23.70518494,69.97401428,756.3203735,0.0
1.0,23.76506805,69.97840118,756.8301392,0.0
1.0,23.75009537,69.98431396,757.3430786,0.0
1.0,23.7201004,69.98945618,757.8421021,0.0
1.0,23.75011063,69.99327087,758.1405029,0.0
1.0,23.75003815,69.99632263,758.5955811,0.0
1.0,23.77991104,70.00032806,758.980835,0.0
1.0,23.73501205,70.00508881,759.277771,0.0
1.0,23.79466057,70.01081848,759.6777344,0.0
1.0,23.809515,70.01634979,759.8033447,0.0
1.0,23.89914703,70.01615906,760.1279297,0.0
1.0,23.89925003,70.02455139,760.37146,0.0
1.0,23.88426208,70.02951813,760.8010864,0.0
1.0,23.83936691,70.03619385,761.0856323,0.0
1.0,23.85437775,70.04077911,761.1543579,0.0
1.0,23.85445023,70.04631042,761.4074097,0.0
1.0,23.88428688,70.04994202,761.7775879,0.0
1.0,23.88422012,70.05471802,762.133667,0.0
1.0,23.9440918,70.05968475,762.3308105,0.0
1.0,23.88426208,70.0657959,762.6444702,0.0
1.0,23.83950806,70.07095337,762.9997559,0.0
1.0,23.82446671,70.07076263,763.2272339,0.0
1.0,23.83933067,70.07840729,763.5531006,0.0
1.0,23.85425758,70.08242035,763.9830933,0.0
1.0,23.89915085,70.08834839,764.1506958,0.0
1.0,23.80944061,70.09178925,764.3953247,0.0
1.0,23.76448441,70.09657288,764.6364136,0.0
1.0,23.83946609,70.0994339,764.7741699,0.0
1.0,23.8396225,70.10345459,765.0030518,0.0
1.0,23.83945656,70.10727692,765.4460449,0.0
1.0,23.85440826,70.11244202,765.5726929,0.0
1.0,23.74970436,70.11626434,765.855957,0.0
1.0,23.76474571,70.11531067,766.2421875,0.0
1.0,23.7796669,70.12181854,766.2094116,0.0
1.0,23.73481941,70.12487793,766.4522705,0.0
1.0,23.82446098,70.12947083,766.5222168,0.0
1.0,23.79447365,70.13214874,766.6657104,0.0
1.0,23.73459053,70.13521576,766.8641357,0.0
1.0,23.66000366,70.1359787,767.1048584,0.0
1.0,23.62999535,70.13770294,767.2449951,0.0
1.0,23.6899147,70.14019012,767.1695557,0.0
1.0,23.73468781,70.14325714,767.2254639,0.0
1.0,23.79451561,70.14574432,767.4249268,0.0
1.0,23.61521912,70.14229584,767.2662964,0.0
1.0,23.585392,70.1470871,767.4238281,0.0
1.0,23.52558136,70.14881134,767.3656006,0.0
1.0,23.61563683,70.15167999,767.4227295,0.0
1.0,23.69023323,70.15340424,767.2369995,0.0
1.0,23.58576775,70.14976501,767.4400635,0.0
1.0,23.54101944,70.15416718,767.2977295,0.0
1.0,23.49610519,70.15550995,767.0952148,0.0
1.0,23.48104858,70.15685272,766.9943237,0.0
1.0,23.55592537,70.15914917,766.9677734,0.0
1.0,23.51106834,70.16030121,766.7536011,0.0
1.0,23.46632385,70.15953064,766.8275757,0.0
1.0,23.46629333,70.16011047,766.6416626,0.0
1.0,23.49624062,70.16011047,766.6447754,0.0
1.0,23.48110962,70.16164398,766.5595703,0.0
1.0,23.466465,70.16221619,766.388855,0.0
1.0,23.46643448,70.15724182,766.1876831,0.0
1.0,23.3918705,70.16049194,766.175415,0.0
1.0,23.45163345,70.16049194,765.9057007,0.0
1.0,23.36197472,70.16011047,765.7471924,0.0
1.0,23.45163345,70.16125488,765.7236938,0.0
1.0,23.40670204,70.16106415,765.5546265,0.0
1.0,23.40690994,70.15914917,765.4155884,0.0
1.0,23.33228302,70.15857697,765.2731323,0.0
1.0,23.34739876,70.15838623,765.317627,0.0
1.0,23.34755516,70.15934753,765.0145874,0.0
1.0,23.42254639,70.15934753,765.0447388,0.0
1.0,23.40772438,70.15416718,765.0033569,0.0
1.0,23.42261887,70.15685272,764.717041,0.0
1.0,23.40772438,70.15647125,764.7173462,0.0
1.0,23.34810638,70.15724182,764.6343994,0.0
1.0,23.36319542,70.15685272,764.5339966,0.0
1.0,23.31821823,70.15685272,764.5496826,0.0
1.0,23.39320564,70.15493774,764.2905884,0.0
1.0,23.3035202,70.15378571,764.119812,0.0
1.0,23.37820435,70.15302277,764.0944214,0.0
1.0,23.28843307,70.15359497,763.9537964,0.0
1.0,23.31837845,70.1532135,763.6537476,0.0
1.0,23.28846359,70.14670563,763.6121216,0.0
1.0,23.25866318,70.14881134,763.4989624,0.0
1.0,23.25861549,70.14727783,763.2987061,0.0
1.0,23.21377373,70.1470871,763.2720337,0.0
1.0,23.22877884,70.14612579,763.0020142,0.0
1.0,23.22876358,70.14498138,762.8588867,0.0
1.0,23.21385193,70.14172363,762.5601807,0.0
1.0,23.1990242,70.13999939,762.4187012,0.0
1.0,23.18419266,70.13827515,762.4508057,0.0
1.0,23.21411896,70.13751221,762.2956543,0.0
1.0,23.13946533,70.13559723,762.0217285,0.0
1.0,23.07968521,70.12794495,761.9953003,0.0
1.0,23.10975266,70.12851715,761.6392212,0.0
1.0,23.09483147,70.1256485,761.4709473,0.0
1.0,23.06503487,70.12411499,761.2017822,0.0
1.0,23.08003616,70.12162781,761.0752563,0.0
1.0,23.00554848,70.11377716,760.7755127,0.0
1.0,23.00566864,70.11454773,760.6784058,0.0
1.0,22.99066353,70.11129761,760.3365479,0.0
1.0,23.02051163,70.10881042,760.1114502,0.0
1.0,23.12536812,70.10766602,759.770874,0.0
1.0,23.02080917,70.10555267,759.4122925,0.0
1.0,23.11076927,70.10134888,759.3747559,0.0
1.0,23.09574318,70.09924316,759.0457153,0.0
1.0,22.99111176,70.09580231,758.9915771,0.0
1.0,23.00613213,70.09427643,758.7069092,0.0
1.0,22.9164753,70.09121704,758.3933105,0.0
1.0,23.02135658,70.08337402,758.1791382,0.0
1.0,22.97657776,70.08318329,757.9957275,0.0
1.0,23.02150726,70.08031464,757.7834473,0.0
1.0,22.97657776,70.07707214,757.5704346,0.0
1.0,22.97667122,70.07553864,757.3578491,0.0
1.0,22.96187973,70.07324982,757.1155396,0.0
1.0,23.00685883,70.06904602,757.001709,0.0
1.0,23.0368309,70.06617737,756.6605835,0.0
1.0,23.00708199,70.06330872,756.2778931,0.0
1.0,23.02201843,70.06273651,756.0235596,0.0
1.0,22.97709846,70.06082916,755.7962036,0.0
1.0,23.02193069,70.05357361,755.5380249,0.0
1.0,22.99204063,70.05433655,755.3540649,0.0
1.0,23.05200195,70.0520401,755.2701416,0.0
1.0,22.97742271,70.04975128,755.2581787,0.0
1.0,23.00764084,70.04879761,755.0566406,0.0
1.0,22.97776031,70.04669189,754.9268799,0.0
1.0,22.9778595,70.04268646,754.9727783,0.0
1.0,23.06756592,70.04058075,754.8722534,0.0
1.0,23.02286911,70.03887177,754.8009033,0.0
1.0,23.02305603,70.03791046,754.6437988,0.0
1.0,23.03811836,70.03695679,754.6887817,0.0
1.0,23.00826645,70.0304718,754.6599121,0.0
1.0,23.06832695,70.03237915,754.5446777,0.0
1.0,23.09856606,70.03085327,754.6593018,0.0
1.0,23.09858131,70.02951813,754.5598755,0.0
1.0,23.05383301,70.02970123,754.4902954,0.0
1.0,23.02396011,70.02931976,754.4039307,0.0
1.0,23.06893158,70.02321625,754.4335327,0.0
1.0,23.09883118,70.0251236,754.4900513,0.0
1.0,23.1289711,70.02416992,754.3155518,0.0
1.0,23.06937027,70.02455139,754.5203247,0.0
1.0,23.11433792,70.02436066,754.5050659,0.0
1.0,23.14446068,70.02359772,754.5333862,0.0
1.0,23.08471298,70.02169037,754.6626587,0.0
1.0,23.08491135,70.02092743,754.762085,0.0
1.0,23.09982681,70.02092743,754.6463623,0.0
1.0,23.11480713,70.02226257,754.7466431,0.0
1.0,23.12971115,70.02226257,754.74823,0.0
1.0,23.17468452,70.01673126,754.7772827,0.0
1.0,23.15973663,70.01978302,754.7759399,0.0
1.0,23.11483192,70.01921082,755.0040894,0.0
1.0,23.11476898,70.01997375,754.8874512,0.0
1.0,23.09983826,70.01959229,755.0458374,0.0
1.0,23.08497429,70.01921082,755.0181274,0.0
1.0,23.11501503,70.01711273,754.8720703,0.0
1.0,23.10006714,70.016922,754.9303589,0.0
1.0,23.17497063,70.01729584,754.9030151,0.0
1.0,23.20491219,70.01863861,754.9620972,0.0
1.0,23.18986702,70.01959229,754.9032593,0.0
1.0,23.17492485,70.01539612,755.0745239,0.0
1.0,23.18983459,70.01959229,755.015625,0.0
1.0,23.21980858,70.02016449,755.2584839,0.0
1.0,23.20496559,70.02073669,755.3741455,0.0
1.0,23.19009018,70.02245331,755.4586182,0.0
1.0,23.19018555,70.02302551,755.5004272,0.0
1.0,23.22001076,70.0218811,755.8043823,0.0
1.0,23.26498413,70.02226257,755.8878784,0.0
1.0,23.23509979,70.02302551,755.9454956,0.0
1.0,23.29499435,70.02550507,756.1750488,0.0
1.0,23.25004196,70.02741241,756.2468262,0.0
1.0,23.32499313,70.02378845,756.2589111,0.0
1.0,23.38458443,70.02931976,756.3883057,0.0
1.0,23.32478905,70.03104401,756.3004761,0.0
1.0,23.38482857,70.03333282,756.5010986,0.0
1.0,23.38481331,70.03676605,756.644043,0.0
1.0,23.35508537,70.03905487,756.8157349,0.0
1.0,23.35499191,70.03943634,757.0425415,0.0
1.0,23.3999424,70.04172516,757.1810303,0.0
1.0,23.4299221,70.04402161,757.5527344,0.0
1.0,23.42976952,70.04784393,757.8230591,0.0
1.0,23.45952415,70.05127716,757.9221191,0.0
1.0,23.51945877,70.04936981,758.2229004,0.0
1.0,23.4895134,70.0562439,758.4653931,0.0
1.0,23.5194912,70.05949402,758.6335449,0.0
1.0,23.51953316,70.06311798,758.9905396,0.0
1.0,23.48957062,70.06789398,759.1018066,0.0
1.0,23.53450584,70.07152557,759.4724731,0.0
1.0,23.53468895,70.06980896,759.8566895,0.0
1.0,23.53478241,70.07611084,760.1841431,0.0
1.0,23.59465981,70.0795517,760.5526123,0.0
1.0,23.56477547,70.08452606,761.0233765,0.0
1.0,23.519804,70.08834839,761.4072876,0.0
1.0,23.57971764,70.08720398,761.7174683,0.0
1.0,23.65452766,70.09445953,762.1017456,0.0
1.0,23.65436554,70.09848022,762.3978882,0.0
1.0,23.68437004,70.10288239,762.7244263,0.0
1.0,23.63977814,70.10823059,763.0501099,0.0
1.0,23.66955376,70.11244202,763.4350586,0.0
1.0,23.6396389,70.1149292,763.7783203,0.0
1.0,23.63951874,70.11817932,764.1366577,0.0
1.0,23.66938591,70.12142944,764.3040771,0.0
1.0,23.68431282,70.12660217,764.5167847,0.0
1.0,23.62459755,70.1308136,764.8010254,0.0
1.0,23.66961098,70.12966156,765.0142212,0.0
1.0,23.63960075,70.13655853,765.3446655,0.0
1.0,23.62462807,70.14057922,765.4147949,0.0
1.0,23.65452766,70.14440155,765.6693115,0.0
1.0,23.65454865,70.14919281,765.9977417,0.0
1.0,23.68437004,70.15378571,766.1655273,0.0
1.0,23.68437576,70.15608978,766.4071655,0.0
1.0,23.66931915,70.15991974,766.8494873,0.0
1.0,23.62447739,70.16298676,767.1456299,0.0
1.0,23.6843338,70.16815186,767.3553467,0.0
1.0,23.57972336,70.17160797,767.8422241,0.0
1.0,23.62457657,70.16969299,768.0109863,0.0
1.0,23.62459755,70.1762085,768.3115234,0.0
1.0,23.60969162,70.17927551,768.5673218,0.0
1.0,23.65460587,70.18253326,768.7675781,0.0
1.0,23.68427658,70.18713379,769.0109863,0.0
1.0,23.66917801,70.19058228,768.9089355,0.0
1.0,23.63936234,70.18904877,769.1668701,0.0
1.0,23.57950974,70.19537354,769.0632935,0.0
1.0,23.51971436,70.19805908,769.4215698,0.0
1.0,23.57953644,70.2020874,769.4501953,0.0
1.0,23.66905785,70.20496368,769.7362061,0.0
1.0,23.60925865,70.20227814,769.895813,0.0
1.0,23.59425926,70.20764923,769.8933716,0.0
1.0,23.50445557,70.20976257,770.222229,0.0
1.0,23.57925987,70.21167755,770.2198486,0.0
1.0,23.54924011,70.21455383,770.2900391,0.0
1.0,23.56406212,70.21724701,770.4768066,0.0
1.0,23.54899979,70.21762848,770.4899902,0.0
1.0,23.48925209,70.21935272,770.3898926,0.0
1.0,23.45929909,70.22127533,770.4053345,0.0
1.0,23.54885292,70.22453308,770.59198,0.0
1.0,23.56382179,70.22645569,770.4622803,0.0
1.0,23.51881218,70.222229,770.6918335,0.0
1.0,23.44419098,70.22664642,770.604248,0.0
1.0,23.42926979,70.22722626,770.6904297,0.0
1.0,23.45914841,70.2289505,770.5152588,0.0
1.0,23.39912415,70.23029327,770.6167603,0.0
1.0,23.41406631,70.22568512,770.5441895,0.0
1.0,23.42881584,70.22952271,770.2987671,0.0
1.0,23.38382721,70.22971344,770.3554688,0.0
1.0,23.42854881,70.23048401,770.3999634,0.0
1.0,23.41334724,70.23240662,770.2005615,0.0
1.0,23.42819023,70.23355103,770.1162109,0.0
1.0,23.39812851,70.23201752,769.9168701,0.0
1.0,23.35307693,70.23220825,769.7755737,0.0
1.0,23.30814743,70.23182678,769.734375,0.0
1.0,23.30813026,70.23297882,769.5912476,0.0
1.0,23.38302994,70.23374939,769.6495972,0.0
1.0,23.27832985,70.2279892,769.5333252,0.0
1.0,23.33812523,70.23086548,769.7353516,0.0
1.0,23.29304314,70.23048401,769.5477905,0.0
1.0,23.2779808,70.23125458,769.2324219,0.0
1.0,23.23301888,70.23086548,769.1784058,0.0
1.0,23.21811867,70.23086548,768.9642334,0.0
1.0,23.29275513,70.22856903,768.7524414,0.0
1.0,23.3078804,70.22817993,768.5803833,0.0
1.0,23.30793381,70.22760773,768.583252,0.0
1.0,23.27780914,70.22856903,768.2965088,0.0
1.0,23.23291969,70.22837067,768.1106567,0.0
1.0,23.20289421,70.22606659,768.026062,0.0
1.0,23.26273155,70.22511292,767.9702148,0.0
1.0,23.24783134,70.22396088,767.7962036,0.0
1.0,23.2178688,70.22415161,767.6539307,0.0
1.0,23.23272705,70.22357178,767.4399414,0.0
1.0,23.14313698,70.21762848,767.4423218,0.0
1.0,23.20292091,70.21993256,767.1837769,0.0
1.0,23.2478199,70.21877289,767.1414795,0.0
1.0,23.20298386,70.21800995,766.9699097,0.0
1.0,23.26262665,70.21800995,766.7983398,0.0
1.0,23.14291763,70.21762848,766.7155762,0.0
1.0,23.2026329,70.21513367,766.5445557,0.0
1.0,23.15768242,70.21398163,766.5753174,0.0
1.0,23.18745232,70.21302032,766.4468384,0.0
1.0,23.21738243,70.21282959,766.3331909,0.0
1.0,23.11258507,70.21186829,766.2622681,0.0
1.0,23.08256912,70.20573425,766.1333008,0.0
1.0,23.15735435,70.20764923,766.1484985,0.0
1.0,23.17251396,70.20611572,766.0899048,0.0
