Time,G2.L2TV,G2.CPD,G2.TNL,G2.TTXD1_9,G2.L63QT_P_TRP,G2.L12HFD_P,G2.L12HFD_C
3/29/2025 02:04:13.357,1.0,78.47238159,88.48430634,831.9050293,0.0,0.0,0.0
3/29/2025 02:04:13.397,1.0,78.57314301,88.48917389,831.9059448,0.0,0.0,0.0
3/29/2025 02:04:13.437,1.0,78.47237396,88.48613739,831.963623,0.0,0.0,0.0
3/29/2025 02:04:13.477,1.0,78.4147644,88.49040222,831.9772949,0.0,0.0,0.0
3/29/2025 02:04:13.517,1.0,78.53697968,88.48582458,832.006958,0.0,0.0,0.0
3/29/2025 02:04:13.557,1.0,78.50106812,88.49100494,831.9786377,0.0,0.0,0.0
3/29/2025 02:04:13.597,1.0,78.51538849,88.48947906,831.9786377,0.0,0.0,0.0
3/29/2025 02:04:13.637,1.0,78.5226059,88.4907074,832.0651245,0.0,0.0,0.0
3/29/2025 02:04:13.677,1.0,78.36427307,88.48521423,832.1187744,0.0,0.0,0.0
3/29/2025 02:04:13.717,1.0,78.50098419,88.48947906,832.1468506,0.0,0.0,0.0
3/29/2025 02:04:13.757,1.0,78.66657257,88.48613739,832.046814,0.0,0.0,0.0
3/29/2025 02:04:13.797,1.0,78.45791626,88.48917389,831.9890747,0.0,0.0,0.0
3/29/2025 02:04:13.837,1.0,78.33563232,88.48400116,832.0465698,0.0,0.0,0.0
3/29/2025 02:04:13.877,1.0,78.54428101,88.49040222,832.0583496,0.0,0.0,0.0
3/29/2025 02:04:13.917,1.0,78.51552582,88.48826599,832.1160278,0.0,0.0,0.0
3/29/2025 02:04:13.957,1.0,78.3716507,88.48857117,832.1733398,0.0,0.0,0.0
3/29/2025 02:04:13.997,1.0,78.22052765,88.48368835,832.2314453,0.0,0.0,0.0
3/29/2025 02:04:14.037,1.0,78.60180664,88.48582458,832.0301514,0.0,0.0,0.0
3/29/2025 02:04:14.077,1.0,78.55864716,88.48613739,832.1585083,0.0,0.0,0.0
3/29/2025 02:04:14.117,1.0,78.14134979,88.48674011,832.1739502,0.0,0.0,0.0
3/29/2025 02:04:14.157,1.0,78.32840729,88.48064423,832.2437744,0.0,0.0,0.0
3/29/2025 02:04:14.197,1.0,78.60896301,88.48247528,832.2727661,0.0,0.0,0.0
3/29/2025 02:04:14.237,1.0,78.42185211,88.483078,832.3140869,0.0,0.0,0.0
3/29/2025 02:04:14.277,1.0,78.3139267,88.48490906,832.3840332,0.0,0.0,0.0
3/29/2025 02:04:14.317,1.0,78.34993744,88.4800415,832.3251953,0.0,0.0,0.0
3/29/2025 02:04:14.357,1.0,78.40750885,88.48033905,832.3410034,0.0,0.0,0.0
3/29/2025 02:04:14.397,1.0,78.45064545,88.48247528,832.3275757,0.0,0.0,0.0
3/29/2025 02:04:14.437,1.0,78.32830048,88.48186493,832.2869873,0.0,0.0,0.0
3/29/2025 02:04:14.477,1.0,78.32835388,88.47607422,832.2595825,0.0,0.0,0.0
3/29/2025 02:04:14.517,1.0,78.39310455,88.47668457,832.3059692,0.0,0.0,0.0
3/29/2025 02:04:14.557,1.0,78.29961395,88.47973633,832.3629761,0.0,0.0,0.0
3/29/2025 02:04:14.597,1.0,78.32841492,88.4776001,832.3608398,0.0,0.0,0.0
3/29/2025 02:04:14.637,1.0,78.31401062,88.47150421,832.2174072,0.0,0.0,0.0
3/29/2025 02:04:14.677,1.0,78.27088928,88.47211456,832.1889038,0.0,0.0,0.0
3/29/2025 02:04:14.717,1.0,78.35720825,88.47394562,832.2756958,0.0,0.0,0.0
3/29/2025 02:04:14.757,1.0,78.42908478,88.47120667,832.347168,0.0,0.0,0.0
3/29/2025 02:04:14.797,1.0,78.34278107,88.46511078,832.1890259,0.0,0.0,0.0
3/29/2025 02:04:14.837,1.0,78.32834625,88.4648056,832.2755737,0.0,0.0,0.0
3/29/2025 02:04:14.877,1.0,78.4363327,88.46754456,832.0593872,0.0,0.0,0.0
3/29/2025 02:04:14.917,1.0,78.29248047,88.46572876,832.0599976,0.0,0.0,0.0
3/29/2025 02:04:14.957,1.0,78.20619965,88.45840454,831.9610596,0.0,0.0,0.0
3/29/2025 02:04:14.997,1.0,78.24210358,88.45780182,832.0466309,0.0,0.0,0.0
3/29/2025 02:04:15.037,1.0,78.33566284,88.46084595,832.1057129,0.0,0.0,0.0
3/29/2025 02:04:15.077,1.0,78.24925995,88.45963287,832.104187,0.0,0.0,0.0
3/29/2025 02:04:15.117,1.0,78.37155914,88.45414734,832.0744629,0.0,0.0,0.0
3/29/2025 02:04:15.157,1.0,78.37873077,88.45536041,832.0032959,0.0,0.0,0.0
3/29/2025 02:04:15.197,1.0,78.21330261,88.45809937,832.0032959,0.0,0.0,0.0
3/29/2025 02:04:15.237,1.0,78.29237366,88.45566559,831.9750977,0.0,0.0,0.0
3/29/2025 02:04:15.277,1.0,78.37154388,88.45506287,831.946106,0.0,0.0,0.0
3/29/2025 02:04:15.317,1.0,78.37876892,88.45262146,831.9459229,0.0,0.0,0.0
3/29/2025 02:04:15.357,1.0,78.40758514,88.45597076,832.1495361,0.0,0.0,0.0
3/29/2025 02:04:15.397,1.0,78.27085114,88.45292664,831.9769897,0.0,0.0,0.0
3/29/2025 02:04:15.437,1.0,78.34276581,88.45475769,831.9070435,0.0,0.0,0.0
3/29/2025 02:04:15.477,1.0,78.51544952,88.45414734,831.9064331,0.0,0.0,0.0
3/29/2025 02:04:15.517,1.0,78.40037537,88.45780182,832.0214844,0.0,0.0,0.0
3/29/2025 02:04:15.557,1.0,78.1341095,88.45597076,831.8772583,0.0,0.0,0.0
3/29/2025 02:04:15.597,1.0,78.4146347,88.45840454,831.9052124,0.0,0.0,0.0
3/29/2025 02:04:15.637,1.0,78.62334442,88.45506287,832.0332031,0.0,0.0,0.0
3/29/2025 02:04:15.677,1.0,78.33554077,88.45809937,831.9467163,0.0,0.0,0.0
3/29/2025 02:04:15.717,1.0,78.19884491,88.45597076,831.961853,0.0,0.0,0.0
3/29/2025 02:04:15.757,1.0,78.47940063,88.4593277,831.8917236,0.0,0.0,0.0
3/29/2025 02:04:15.797,1.0,78.48669434,88.45445251,831.8625488,0.0,0.0,0.0
3/29/2025 02:04:15.837,1.0,78.33560944,88.45993042,831.8777466,0.0,0.0,0.0
3/29/2025 02:04:15.877,1.0,78.37880707,88.45628357,831.9940186,0.0,0.0,0.0
3/29/2025 02:04:15.917,1.0,78.40760803,88.46054077,831.9780884,0.0,0.0,0.0
3/29/2025 02:04:15.957,1.0,78.450737,88.45536041,831.9481201,0.0,0.0,0.0
3/29/2025 02:04:15.997,1.0,78.35003662,88.46115875,831.9476929,0.0,0.0,0.0
3/29/2025 02:04:16.037,1.0,78.28528595,88.4602356,832.1339111,0.0,0.0,0.0
3/29/2025 02:04:16.077,1.0,78.37878418,88.46389771,831.9891968,0.0,0.0,0.0
3/29/2025 02:04:16.117,1.0,78.4362793,88.45902252,832.1040649,0.0,0.0,0.0
3/29/2025 02:04:16.157,1.0,78.45078278,88.4648056,832.1613159,0.0,0.0,0.0
3/29/2025 02:04:16.197,1.0,78.3499527,88.46359253,832.0739746,0.0,0.0,0.0
3/29/2025 02:04:16.237,1.0,78.52262878,88.4669342,832.1705933,0.0,0.0,0.0
3/29/2025 02:04:16.277,1.0,78.43630219,88.46237183,831.9401245,0.0,0.0,0.0
3/29/2025 02:04:16.317,1.0,78.38596344,88.46602631,832.140564,0.0,0.0,0.0
3/29/2025 02:04:16.357,1.0,78.56575012,88.46663666,832.0827026,0.0,0.0,0.0
3/29/2025 02:04:16.397,1.0,78.50106812,88.46997833,832.1682129,0.0,0.0,0.0
3/29/2025 02:04:16.437,1.0,78.40037537,88.46633148,831.9260254,0.0,0.0,0.0
3/29/2025 02:04:16.477,1.0,78.45076752,88.46907043,832.1099243,0.0,0.0,0.0
3/29/2025 02:04:16.517,1.0,78.46513367,88.46968079,832.0379639,0.0,0.0,0.0
3/29/2025 02:04:16.557,1.0,78.43632507,88.47180939,832.2541504,0.0,0.0,0.0
3/29/2025 02:04:16.597,1.0,78.51550293,88.46723938,832.1813354,0.0,0.0,0.0
3/29/2025 02:04:16.637,1.0,78.48672485,88.46907043,832.1077271,0.0,0.0,0.0
3/29/2025 02:04:16.677,1.0,78.30679321,88.47090149,832.2523804,0.0,0.0,0.0
3/29/2025 02:04:16.717,1.0,78.27799225,88.47211456,832.2649536,0.0,0.0,0.0
3/29/2025 02:04:16.757,1.0,78.71691895,88.46784973,832.3206787,0.0,0.0,0.0
3/29/2025 02:04:16.797,1.0,78.58739471,88.47028351,832.4066772,0.0,0.0,0.0
3/29/2025 02:04:16.837,1.0,78.29956055,88.47485352,832.2895508,0.0,0.0,0.0
3/29/2025 02:04:16.877,1.0,78.41471863,88.47424316,832.2889404,0.0,0.0,0.0
3/29/2025 02:04:16.917,1.0,78.38595581,88.47028351,832.4885254,0.0,0.0,0.0
3/29/2025 02:04:16.957,1.0,78.43627167,88.47090149,832.2578125,0.0,0.0,0.0
3/29/2025 02:04:16.997,1.0,78.42906189,88.47516632,832.2446899,0.0,0.0,0.0
3/29/2025 02:04:17.037,1.0,78.34275055,88.47485352,832.2139893,0.0,0.0,0.0
3/29/2025 02:04:17.077,1.0,78.50110626,88.47090149,832.2994385,0.0,0.0,0.0
3/29/2025 02:04:17.117,1.0,78.50828552,88.47424316,832.3405762,0.0,0.0,0.0
3/29/2025 02:04:17.157,1.0,78.37880707,88.4776001,832.2810059,0.0,0.0,0.0
3/29/2025 02:04:17.197,1.0,78.38607025,88.47851563,832.237915,0.0,0.0,0.0
3/29/2025 02:04:17.237,1.0,78.58747864,88.47333527,832.0518188,0.0,0.0,0.0
3/29/2025 02:04:17.277,1.0,78.4434967,88.47424316,832.2820435,0.0,0.0,0.0
3/29/2025 02:04:17.317,1.0,78.34275818,88.47637939,832.322876,0.0,0.0,0.0
3/29/2025 02:04:17.357,1.0,78.30678558,88.47516632,832.3528442,0.0,0.0,0.0
3/29/2025 02:04:17.397,1.0,78.55853271,88.46997833,832.1386719,0.0,0.0,0.0
3/29/2025 02:04:17.437,1.0,78.50814056,88.47303009,832.1520996,0.0,0.0,0.0
3/29/2025 02:04:17.477,1.0,78.22759247,88.47730255,832.0928345,0.0,0.0,0.0
3/29/2025 02:04:17.517,1.0,78.32834625,88.47273254,832.1210938,0.0,0.0,0.0
3/29/2025 02:04:17.557,1.0,78.68092346,88.47120667,832.0635986,0.0,0.0,0.0
3/29/2025 02:04:17.597,1.0,78.58013153,88.47364044,832.1638184,0.0,0.0,0.0
3/29/2025 02:04:17.637,1.0,78.30677032,88.47668457,832.0371704,0.0,0.0,0.0
3/29/2025 02:04:17.677,1.0,78.37158203,88.47394562,832.152771,0.0,0.0,0.0
3/29/2025 02:04:17.717,1.0,78.49383545,88.47454834,832.1791992,0.0,0.0,0.0
3/29/2025 02:04:17.757,1.0,78.43621063,88.47180939,832.1328125,0.0,0.0,0.0
3/29/2025 02:04:17.797,1.0,78.29955292,88.47516632,832.104248,0.0,0.0,0.0
3/29/2025 02:04:17.837,1.0,78.39311981,88.47211456,832.0456543,0.0,0.0,0.0
3/29/2025 02:04:17.877,1.0,78.42190552,88.47211456,832.1598511,0.0,0.0,0.0
3/29/2025 02:04:17.917,1.0,78.46510315,88.47120667,832.1723633,0.0,0.0,0.0
3/29/2025 02:04:17.957,1.0,78.37872314,88.47454834,832.21521,0.0,0.0,0.0
3/29/2025 02:04:17.997,1.0,78.43630981,88.47333527,832.2845459,0.0,0.0,0.0
3/29/2025 02:04:18.037,1.0,78.37872314,88.47454834,832.3687134,0.0,0.0,0.0
3/29/2025 02:04:18.077,1.0,78.34273529,88.47028351,832.1672974,0.0,0.0,0.0
3/29/2025 02:04:18.117,1.0,78.48667908,88.47394562,832.2529907,0.0,0.0,0.0
3/29/2025 02:04:18.157,1.0,78.38588715,88.47059631,832.3099365,0.0,0.0,0.0
3/29/2025 02:04:18.197,1.0,78.34276581,88.47333527,832.2373657,0.0,0.0,0.0
3/29/2025 02:04:18.237,1.0,78.55861664,88.46907043,832.2391357,0.0,0.0,0.0
3/29/2025 02:04:18.277,1.0,78.57302856,88.47454834,832.2973022,0.0,0.0,0.0
3/29/2025 02:04:18.317,1.0,78.37877655,88.47180939,832.3544922,0.0,0.0,0.0
3/29/2025 02:04:18.357,1.0,78.40032959,88.47394562,832.2666016,0.0,0.0,0.0
3/29/2025 02:04:18.397,1.0,78.45781708,88.46876526,832.2650146,0.0,0.0,0.0
3/29/2025 02:04:18.437,1.0,78.38591766,88.47303009,832.2798462,0.0,0.0,0.0
3/29/2025 02:04:18.477,1.0,78.47229004,88.47090149,832.1339111,0.0,0.0,0.0
3/29/2025 02:04:18.517,1.0,78.60178375,88.47180939,832.2063599,0.0,0.0,0.0
3/29/2025 02:04:18.557,1.0,78.50822449,88.46540833,832.2179565,0.0,0.0,0.0
3/29/2025 02:04:18.597,1.0,78.37874603,88.4669342,832.204895,0.0,0.0,0.0
3/29/2025 02:04:18.637,1.0,78.41468811,88.46816254,832.2461548,0.0,0.0,0.0
3/29/2025 02:04:18.677,1.0,78.44343567,88.46997833,832.230835,0.0,0.0,0.0
3/29/2025 02:04:18.717,1.0,78.43621826,88.4648056,832.0737915,0.0,0.0,0.0
3/29/2025 02:04:18.757,1.0,78.36424255,88.46602631,832.1591187,0.0,0.0,0.0
3/29/2025 02:04:18.797,1.0,78.43627167,88.46846771,832.2019043,0.0,0.0,0.0
3/29/2025 02:04:18.837,1.0,78.37864685,88.46907043,832.144104,0.0,0.0,0.0
3/29/2025 02:04:18.877,1.0,78.54415894,88.46511078,832.1434326,0.0,0.0,0.0
3/29/2025 02:04:18.917,1.0,78.48661804,88.46602631,831.9864502,0.0,0.0,0.0
3/29/2025 02:04:18.957,1.0,78.29234314,88.4669342,832.0001831,0.0,0.0,0.0
3/29/2025 02:04:18.997,1.0,78.37147522,88.46876526,832.156311,0.0,0.0,0.0
3/29/2025 02:04:19.037,1.0,78.5226059,88.46572876,832.2130127,0.0,0.0,0.0
3/29/2025 02:04:19.077,1.0,78.51546478,88.46754456,832.3574829,0.0,0.0,0.0
3/29/2025 02:04:19.117,1.0,78.33559418,88.47150421,832.230957,0.0,0.0,0.0
3/29/2025 02:04:19.157,1.0,78.43638611,88.46997833,832.2157593,0.0,0.0,0.0
3/29/2025 02:04:19.197,1.0,78.49385834,88.46572876,832.1855469,0.0,0.0,0.0
3/29/2025 02:04:19.237,1.0,78.45788574,88.46816254,832.3426514,0.0,0.0,0.0
3/29/2025 02:04:19.277,1.0,78.46507263,88.47150421,832.071228,0.0,0.0,0.0
3/29/2025 02:04:19.317,1.0,78.42198181,88.47120667,832.1845703,0.0,0.0,0.0
3/29/2025 02:04:19.357,1.0,78.51551056,88.46450043,831.90979,0.0,0.0,0.0
3/29/2025 02:04:19.397,1.0,78.48672485,88.46540833,832.1102905,0.0,0.0,0.0
3/29/2025 02:04:19.437,1.0,78.42914581,88.46876526,832.2665405,0.0,0.0,0.0
3/29/2025 02:04:19.477,1.0,78.26363373,88.46876526,832.1213989,0.0,0.0,0.0
3/29/2025 02:04:19.517,1.0,78.44351196,88.46297455,832.1499023,0.0,0.0,0.0
3/29/2025 02:04:19.557,1.0,78.6306076,88.4648056,832.3641968,0.0,0.0,0.0
3/29/2025 02:04:19.597,1.0,78.36444092,88.46876526,832.149292,0.0,0.0,0.0
3/29/2025 02:04:19.637,1.0,78.37876892,88.46816254,832.2647095,0.0,0.0,0.0
3/29/2025 02:04:19.677,1.0,78.52985382,88.46266937,832.1658325,0.0,0.0,0.0
3/29/2025 02:04:19.717,1.0,78.47238922,88.4648056,832.2664795,0.0,0.0,0.0
3/29/2025 02:04:19.757,1.0,78.32852173,88.46754456,832.1673584,0.0,0.0,0.0
3/29/2025 02:04:19.797,1.0,78.58030701,88.46846771,832.1369629,0.0,0.0,0.0
3/29/2025 02:04:19.837,1.0,78.49391174,88.46176147,832.0799561,0.0,0.0,0.0
3/29/2025 02:04:19.877,1.0,78.38610077,88.46389771,832.2230835,0.0,0.0,0.0
3/29/2025 02:04:19.917,1.0,78.41480255,88.4669342,832.2355957,0.0,0.0,0.0
3/29/2025 02:04:19.957,1.0,78.529953,88.46511078,832.2346191,0.0,0.0,0.0
3/29/2025 02:04:19.997,1.0,78.48675537,88.46572876,832.2470093,0.0,0.0,0.0
3/29/2025 02:04:20.037,1.0,78.37158966,88.46633148,832.2468872,0.0,0.0,0.0
3/29/2025 02:04:20.077,1.0,78.42913818,88.46876526,832.2466431,0.0,0.0,0.0
3/29/2025 02:04:20.117,1.0,78.54424286,88.46784973,832.1762695,0.0,0.0,0.0
3/29/2025 02:04:20.157,1.0,78.40752411,88.46754456,832.1779785,0.0,0.0,0.0
3/29/2025 02:04:20.197,1.0,78.31394958,88.46723938,832.2653809,0.0,0.0,0.0
3/29/2025 02:04:20.237,1.0,78.43630219,88.46997833,832.3515015,0.0,0.0,0.0
3/29/2025 02:04:20.277,1.0,78.4651413,88.46876526,832.2498169,0.0,0.0,0.0
3/29/2025 02:04:20.317,1.0,78.44354248,88.47120667,832.1777954,0.0,0.0,0.0
3/29/2025 02:04:20.357,1.0,78.42917633,88.46876526,832.1775513,0.0,0.0,0.0
3/29/2025 02:04:20.397,1.0,78.54420471,88.47211456,832.2630005,0.0,0.0,0.0
3/29/2025 02:04:20.437,1.0,78.43630219,88.47150421,832.2056885,0.0,0.0,0.0
3/29/2025 02:04:20.477,1.0,78.47941589,88.47241974,832.1066895,0.0,0.0,0.0
3/29/2025 02:04:20.517,1.0,78.43616486,88.46968079,832.1050415,0.0,0.0,0.0
3/29/2025 02:04:20.557,1.0,78.42906189,88.47273254,832.1622925,0.0,0.0,0.0
3/29/2025 02:04:20.597,1.0,78.54419708,88.47150421,832.2611084,0.0,0.0,0.0
3/29/2025 02:04:20.637,1.0,78.59450531,88.47454834,832.3323975,0.0,0.0,0.0
3/29/2025 02:04:20.677,1.0,78.55854034,88.47028351,832.3892822,0.0,0.0,0.0
3/29/2025 02:04:20.717,1.0,78.43621063,88.47394562,832.2442627,0.0,0.0,0.0
3/29/2025 02:04:20.757,1.0,78.40027618,88.47180939,832.2904053,0.0,0.0,0.0
3/29/2025 02:04:20.797,1.0,78.429039,88.47333527,832.291687,0.0,0.0,0.0
3/29/2025 02:04:20.837,1.0,78.58015442,88.46907043,832.1885376,0.0,0.0,0.0
3/29/2025 02:04:20.877,1.0,78.457901,88.47454834,832.2739868,0.0,0.0,0.0
3/29/2025 02:04:20.917,1.0,78.37877655,88.47303009,832.4456177,0.0,0.0,0.0
3/29/2025 02:04:20.957,1.0,78.58022308,88.47424316,832.2119751,0.0,0.0,0.0
3/29/2025 02:04:20.997,1.0,78.54424286,88.46907043,832.328186,0.0,0.0,0.0
3/29/2025 02:04:21.037,1.0,78.50826263,88.46997833,832.2000122,0.0,0.0,0.0
3/29/2025 02:04:21.077,1.0,78.55860138,88.47180939,832.2714844,0.0,0.0,0.0
3/29/2025 02:04:21.117,1.0,78.52981567,88.47454834,832.1278687,0.0,0.0,0.0
3/29/2025 02:04:21.157,1.0,78.41468811,88.46907043,832.3867188,0.0,0.0,0.0
3/29/2025 02:04:21.197,1.0,78.47953796,88.47211456,832.3710938,0.0,0.0,0.0
3/29/2025 02:04:21.237,1.0,78.47947693,88.47241974,832.4299316,0.0,0.0,0.0
3/29/2025 02:04:21.277,1.0,78.54425812,88.47394562,832.314209,0.0,0.0,0.0
3/29/2025 02:04:21.317,1.0,78.35723877,88.46846771,832.4028931,0.0,0.0,0.0
3/29/2025 02:04:21.357,1.0,78.35715485,88.47150421,832.2164917,0.0,0.0,0.0
3/29/2025 02:04:21.397,1.0,78.59462738,88.47516632,832.3162231,0.0,0.0,0.0
3/29/2025 02:04:21.437,1.0,78.6665802,88.47577667,832.4310303,0.0,0.0,0.0
3/29/2025 02:04:21.477,1.0,78.44348907,88.47090149,832.4024048,0.0,0.0,0.0
3/29/2025 02:04:21.517,1.0,78.48666382,88.47454834,832.4159546,0.0,0.0,0.0
3/29/2025 02:04:21.557,1.0,78.6449585,88.47881317,832.5158691,0.0,0.0,0.0
3/29/2025 02:04:21.597,1.0,78.63064575,88.48033905,832.503418,0.0,0.0,0.0
3/29/2025 02:04:21.637,1.0,78.48666382,88.47516632,832.4569702,0.0,0.0,0.0
3/29/2025 02:04:21.677,1.0,78.43621826,88.47730255,832.4859009,0.0,0.0,0.0
3/29/2025 02:04:21.717,1.0,78.53694916,88.4821701,832.5559692,0.0,0.0,0.0
3/29/2025 02:04:21.757,1.0,78.48661804,88.48338318,832.5567627,0.0,0.0,0.0
3/29/2025 02:04:21.797,1.0,78.46502686,88.47881317,832.4699707,0.0,0.0,0.0
3/29/2025 02:04:21.837,1.0,78.63770294,88.48247528,832.6852417,0.0,0.0,0.0
3/29/2025 02:04:21.877,1.0,78.50099182,88.48704529,832.6265869,0.0,0.0,0.0
3/29/2025 02:04:21.917,1.0,78.51544189,88.48826599,832.5549927,0.0,0.0,0.0
3/29/2025 02:04:21.957,1.0,78.67371368,88.48278046,832.5375977,0.0,0.0,0.0
3/29/2025 02:04:21.997,1.0,78.61617279,88.48764801,832.7410278,0.0,0.0,0.0
3/29/2025 02:04:22.037,1.0,78.40036774,88.49131012,832.6542969,0.0,0.0,0.0
3/29/2025 02:04:22.077,1.0,78.47226715,88.4907074,832.8820801,0.0,0.0,0.0
3/29/2025 02:04:22.117,1.0,78.80330658,88.48978424,832.7667847,0.0,0.0,0.0
3/29/2025 02:04:22.157,1.0,78.70976257,88.4937439,832.7654419,0.0,0.0,0.0
3/29/2025 02:04:22.197,1.0,78.55873871,88.49862671,832.8255615,0.0,0.0,0.0
3/29/2025 02:04:22.237,1.0,78.70262909,88.49862671,832.7380981,0.0,0.0,0.0
3/29/2025 02:04:22.277,1.0,78.77455902,88.50014496,832.8832397,0.0,0.0,0.0
3/29/2025 02:04:22.317,1.0,78.70983887,88.50106812,832.8963013,0.0,0.0,0.0
3/29/2025 02:04:22.357,1.0,78.66661072,88.50563812,832.8101196,0.0,0.0,0.0
3/29/2025 02:04:22.397,1.0,78.73127747,88.50655365,832.897644,0.0,0.0,0.0
3/29/2025 02:04:22.437,1.0,78.80330658,88.50898743,832.9246216,0.0,0.0,0.0
3/29/2025 02:04:22.477,1.0,78.8032608,88.51142883,833.0258179,0.0,0.0,0.0
3/29/2025 02:04:22.517,1.0,78.70248413,88.51783752,833.0958862,0.0,0.0,0.0
3/29/2025 02:04:22.557,1.0,78.72412872,88.51935577,833.0953369,0.0,0.0,0.0
3/29/2025 02:04:22.597,1.0,78.88965607,88.52515411,833.1380615,0.0,0.0,0.0
3/29/2025 02:04:22.637,1.0,78.89682007,88.52332306,833.1665039,0.0,0.0,0.0
3/29/2025 02:04:22.677,1.0,78.80324554,88.53155518,833.4119873,0.0,0.0,0.0
3/29/2025 02:04:22.717,1.0,78.83196259,88.5324707,833.397522,0.0,0.0,0.0
3/29/2025 02:04:22.757,1.0,78.85363007,88.53796387,833.3981323,0.0,0.0,0.0
3/29/2025 02:04:22.797,1.0,79.03346252,88.53704071,833.4118042,0.0,0.0,0.0
3/29/2025 02:04:22.837,1.0,78.96154785,88.54680634,833.5393677,0.0,0.0,0.0
3/29/2025 02:04:22.877,1.0,78.91843414,88.54925537,833.6802368,0.0,0.0,0.0
3/29/2025 02:04:22.917,1.0,78.93280792,88.55474854,833.6509399,0.0,0.0,0.0
3/29/2025 02:04:22.957,1.0,78.94004822,88.55596924,833.7661133,0.0,0.0,0.0
3/29/2025 02:04:22.997,1.0,78.87524414,88.56206512,833.7363892,0.0,0.0,0.0
3/29/2025 02:04:23.037,1.0,79.019104,88.56695557,833.8070679,0.0,0.0,0.0
3/29/2025 02:04:23.077,1.0,79.1342392,88.57427979,833.6772461,0.0,0.0,0.0
3/29/2025 02:04:23.117,1.0,78.99751282,88.57366943,833.762085,0.0,0.0,0.0
3/29/2025 02:04:23.157,1.0,78.84644318,88.58007813,833.8623047,0.0,0.0,0.0
3/29/2025 02:04:23.197,1.0,79.09819794,88.58771515,833.7487183,0.0,0.0,0.0
3/29/2025 02:04:23.237,1.0,79.01893616,88.59320831,834.0499268,0.0,0.0,0.0
3/29/2025 02:04:23.277,1.0,78.91820526,88.59260559,833.9473877,0.0,0.0,0.0
3/29/2025 02:04:23.317,1.0,79.02620697,88.59931946,834.0474243,0.0,0.0,0.0
3/29/2025 02:04:23.357,1.0,79.14858246,88.60696411,834.1181641,0.0,0.0,0.0
3/29/2025 02:04:23.397,1.0,79.02631378,88.61063385,834.3470459,0.0,0.0,0.0
3/29/2025 02:04:23.437,1.0,78.94720459,88.61063385,834.302002,0.0,0.0,0.0
3/29/2025 02:04:23.477,1.0,79.14147949,88.61673737,834.331665,0.0,0.0,0.0
3/29/2025 02:04:23.517,1.0,79.1342392,88.62467957,834.2740479,0.0,0.0,0.0
3/29/2025 02:04:23.557,1.0,78.99027252,88.62560272,834.303772,0.0,0.0,0.0
3/29/2025 02:04:23.597,1.0,79.15578461,88.62774658,834.3342896,0.0,0.0,0.0
3/29/2025 02:04:23.637,1.0,79.24935913,88.63232422,834.5485229,0.0,0.0,0.0
3/29/2025 02:04:23.677,1.0,79.07669067,88.64058685,834.3612671,0.0,0.0,0.0
3/29/2025 02:04:23.717,1.0,79.02627563,88.64241791,834.5487671,0.0,0.0,0.0
3/29/2025 02:04:23.757,1.0,79.15578461,88.64914703,834.5916138,0.0,0.0,0.0
3/29/2025 02:04:23.797,1.0,79.07671356,88.64975739,834.75177,0.0,0.0,0.0
3/29/2025 02:04:23.837,1.0,79.1774292,88.65679169,834.7373657,0.0,0.0,0.0
3/29/2025 02:04:23.877,1.0,79.17731476,88.65740204,834.7554321,0.0,0.0,0.0
3/29/2025 02:04:23.917,1.0,78.88957977,88.66230011,834.6699829,0.0,0.0,0.0
3/29/2025 02:04:23.957,1.0,78.97593689,88.66107941,834.6430054,0.0,0.0,0.0
3/29/2025 02:04:23.997,1.0,79.18456268,88.66872406,834.7733765,0.0,0.0,0.0
3/29/2025 02:04:24.037,1.0,79.24213409,88.66841888,834.7158203,0.0,0.0,0.0
3/29/2025 02:04:24.077,1.0,79.12705231,88.67392731,834.9476929,0.0,0.0,0.0
3/29/2025 02:04:24.117,1.0,79.09109497,88.67301178,834.7479858,0.0,0.0,0.0
3/29/2025 02:04:24.157,1.0,79.09109497,88.67697906,834.7773438,0.0,0.0,0.0
3/29/2025 02:04:24.197,1.0,79.04793549,88.6794281,834.819519,0.0,0.0,0.0
3/29/2025 02:04:24.237,1.0,79.11986542,88.68371582,834.8621826,0.0,0.0,0.0
3/29/2025 02:04:24.277,1.0,79.09114075,88.68157196,834.9499512,0.0,0.0,0.0
3/29/2025 02:04:24.317,1.0,79.19905853,88.68493652,835.0384521,0.0,0.0,0.0
3/29/2025 02:04:24.357,1.0,79.16304779,88.68830872,834.9240112,0.0,0.0,0.0
3/29/2025 02:04:24.397,1.0,78.99759674,88.69259644,835.0521851,0.0,0.0,0.0
3/29/2025 02:04:24.437,1.0,79.03353119,88.6901474,835.0076294,0.0,0.0,0.0
3/29/2025 02:04:24.477,1.0,79.21338654,88.69443512,835.0248413,0.0,0.0,0.0
3/29/2025 02:04:24.517,1.0,79.1847229,88.69932556,835.0839233,0.0,0.0,0.0
3/29/2025 02:04:24.557,1.0,78.95450592,88.70146942,834.9990845,0.0,0.0,0.0
3/29/2025 02:04:24.597,1.0,78.96886444,88.69749451,835.1566772,0.0,0.0,0.0
3/29/2025 02:04:24.637,1.0,79.19907379,88.70146942,835.0697021,0.0,0.0,0.0
3/29/2025 02:04:24.677,1.0,79.20620728,88.70575714,835.0552368,0.0,0.0,0.0
3/29/2025 02:04:24.717,1.0,79.12696075,88.70729065,835.1415405,0.0,0.0,0.0
